nodenumber,x-coordinate,y-coordinate,pressure,x-velocity,y-velocity
8962,0.0,-0.01,3.095590051,0.0,0.0
8963,0.0001,-0.01,3.095601426,0.0,0.0
8964,0.0002,-0.01,3.095607629,0.0,0.0
8969,0.0003,-0.01,3.095524019,0.0,0.0
8975,0.0004,-0.01,3.095292087,0.0,0.0
8982,0.0005,-0.01,3.094900748,0.0,0.0
8990,0.0006,-0.01,3.094349778,0.0,0.0
8999,0.0007,-0.01,3.093653135,0.0,0.0
9009,0.0008,-0.01,3.09282517,0.0,0.0
9020,0.0009,-0.01,3.091878658,0.0,0.0
9032,0.001,-0.01,3.090837302,0.0,0.0
9045,0.0011,-0.01,3.089714124,0.0,0.0
9059,0.0012,-0.01,3.088500823,0.0,0.0
9074,0.0013,-0.01,3.087203205,0.0,0.0
9090,0.0014,-0.01,3.085866516,0.0,0.0
9107,0.0015,-0.01,3.084479727,0.0,0.0
9125,0.0016,-0.01,3.082983787,0.0,0.0
9144,0.0017,-0.01,3.081443455,0.0,0.0
9164,0.0018,-0.01,3.079881093,0.0,0.0
9185,0.0019,-0.01,3.078249662,0.0,0.0
9207,0.002,-0.01,3.076564368,0.0,0.0
9230,0.0021,-0.01,3.074837588,0.0,0.0
9254,0.0022,-0.01,3.073073221,0.0,0.0
9279,0.0023,-0.01,3.071276111,0.0,0.0
9305,0.0024,-0.01,3.069453113,0.0,0.0
9332,0.0025,-0.01,3.067612695,0.0,0.0
9360,0.0026,-0.01,3.065764825,0.0,0.0
9389,0.0027,-0.01,3.063920964,0.0,0.0
9419,0.0028,-0.01,3.062094054,0.0,0.0
9450,0.0029,-0.01,3.060298482,0.0,0.0
9482,0.003,-0.01,3.058550007,0.0,0.0
9515,0.0031,-0.01,3.056865641,0.0,0.0
9549,0.0032,-0.01,3.055263508,0.0,0.0
9581,0.0033,-0.01,3.05376263,0.0,0.0
9613,0.0034,-0.01,3.052382706,0.0,0.0
9645,0.0035,-0.01,3.051143739,0.0,0.0
9677,0.0036,-0.01,3.050066546,0.0,0.0
9709,0.0037,-0.01,3.049170532,0.0,0.0
4,0.0038,-0.01,3.048472743,0.0,0.0
1,0.0039,-0.01,3.047983443,0.0,0.0
7,0.004,-0.01,3.04771884,0.0,0.0
12,0.0041,-0.01,3.047723807,0.0,0.0
18,0.0042,-0.01,3.048005956,0.0,0.0
25,0.0043,-0.01,3.048542407,0.0,0.0
33,0.0044,-0.01,3.049341104,0.0,0.0
42,0.0045,-0.01,3.05040922,0.0,0.0
52,0.0046,-0.01,3.051741897,0.0,0.0
63,0.0047,-0.01,3.053328593,0.0,0.0
77,0.0048,-0.01,3.055153667,0.0,0.0
91,0.0049,-0.01,3.057195727,0.0,0.0
106,0.005,-0.01,3.059429006,0.0,0.0
122,0.0051,-0.01,3.061820541,0.0,0.0
139,0.0052,-0.01,3.06433384,0.0,0.0
157,0.0053,-0.01,3.066928669,0.0,0.0
176,0.0054,-0.01,3.069558663,0.0,0.0
196,0.0055,-0.01,3.072176116,0.0,0.0
217,0.0056,-0.01,3.07473068,0.0,0.0
239,0.0057,-0.01,3.077170282,0.0,0.0
262,0.0058,-0.01,3.079442475,0.0,0.0
288,0.0059,-0.01,3.08149663,0.0,0.0
314,0.006,-0.01,3.083282771,0.0,0.0
7275,0.0061,-0.01,3.084757531,0.0,0.0
7243,0.0062,-0.01,3.085886799,0.0,0.0
7212,0.0063,-0.01,3.086656104,0.0,0.0
7181,0.0064,-0.01,3.087025234,0.0,0.0
7150,0.0065,-0.01,3.086914575,0.0,0.0
7119,0.0066,-0.01,3.086340745,0.0,0.0
7088,0.0067,-0.01,3.085354052,0.0,0.0
7058,0.0068,-0.01,3.083945335,0.0,0.0
7029,0.0069,-0.01,3.082120933,0.0,0.0
7000,0.007,-0.01,3.0799013,0.0,0.0
6972,0.0071,-0.01,3.077361868,0.0,0.0
6945,0.0072,-0.01,3.07444267,0.0,0.0
6918,0.0073,-0.01,3.071275161,0.0,0.0
6889,0.0074,-0.01,3.067918535,0.0,0.0
6861,0.0075,-0.01,3.064305384,0.0,0.0
6834,0.0076,-0.01,3.060601994,0.0,0.0
6808,0.0077,-0.01,3.056835488,0.0,0.0
6783,0.0078,-0.01,3.053030238,0.0,0.0
6759,0.0079,-0.01,3.049244898,0.0,0.0
6736,0.008,-0.01,3.045533149,0.0,0.0
6714,0.0081,-0.01,3.041935509,0.0,0.0
6693,0.0082,-0.01,3.038482846,0.0,0.0
6673,0.0083,-0.01,3.035208928,0.0,0.0
6654,0.0084,-0.01,3.032141987,0.0,0.0
6636,0.0085,-0.01,3.029299912,0.0,0.0
6619,0.0086,-0.01,3.026698317,0.0,0.0
6603,0.0087,-0.01,3.024351594,0.0,0.0
6588,0.0088,-0.01,3.022269125,0.0,0.0
6574,0.0089,-0.01,3.020457735,0.0,0.0
6561,0.009,-0.01,3.018920894,0.0,0.0
6549,0.0091,-0.01,3.017659884,0.0,0.0
6538,0.0092,-0.01,3.016673475,0.0,0.0
6528,0.0093,-0.01,3.015958393,0.0,0.0
6519,0.0094,-0.01,3.015502892,0.0,0.0
6511,0.0095,-0.01,3.015291937,0.0,0.0
6504,0.0096,-0.01,3.015312429,0.0,0.0
6498,0.0097,-0.01,3.015510882,0.0,0.0
6493,0.0098,-0.01,3.015788766,0.0,0.0
6490,0.0099,-0.01,3.016029924,0.0,0.0
6491,0.01,-0.01,3.016125484,0.0,0.0
240,0.005700029141,-0.009900172364,3.07684208,-0.001899614978,-5.966266629e-05
263,0.005800039412,-0.009900162478,3.079083027,-0.001813014264,-6.791962955e-05
218,0.005600007125,-0.009900150892,3.074435797,-0.001975508116,-5.09726464e-05
289,0.005900044556,-0.00990013077,3.081108385,-0.001716181095,-7.561633446e-05
197,0.005499993954,-0.009900114765,3.071916825,-0.002039853605,-4.195886676e-05
315,0.006000038471,-0.009900080366,3.082868986,-0.001609946019,-8.264210342e-05
177,0.005399987828,-0.00990007351,3.06933681,-0.002092114222,-3.274002329e-05
7274,0.006100028725,-0.009900045921,3.084322142,-0.00149463744,-8.887811245e-05
158,0.005299987917,-0.009900043539,3.066745636,-0.002131749204,-2.34357616e-05
140,0.005199990734,-0.009900022282,3.064190837,-0.002158761699,-1.418998479e-05
7242,0.006200018875,-0.009900021721,3.085429525,-0.001371763201,-9.410503418e-05
9021,0.0008999939131,-0.009900011088,3.091921111,7.741595872e-05,4.367463405e-07
7211,0.006300011427,-0.009900010781,3.086166049,-0.001242350643,-9.82127901e-05
