nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 2.469039868E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 2.469355600E+00,-1.818465670E-03, 8.155069923E-05
         3, 3.800000000E-03,-9.900000004E-03, 2.470143738E+00,-1.707484699E-03, 8.285014123E-05
         4, 3.800000000E-03,-1.000000000E-02, 2.469811466E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 2.470276749E+00,-3.677413638E-03, 2.423465766E-04
         6, 3.800000001E-03,-9.800000013E-03, 2.471116516E+00,-3.471389024E-03, 2.474225443E-04
         7, 4.000000000E-03,-1.000000000E-02, 2.468520187E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 2.468824320E+00,-1.927031608E-03, 7.937779903E-05
         9, 3.900000004E-03,-9.700000017E-03, 2.471241554E+00,-5.568369381E-03, 4.831612954E-04
        10, 3.800000003E-03,-9.700000026E-03, 2.472164257E+00,-5.282161534E-03, 4.959581782E-04
        11, 4.000000001E-03,-9.800000005E-03, 2.469689321E+00,-3.876915691E-03, 2.345344481E-04
        12, 4.100000000E-03,-1.000000000E-02, 2.468283374E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 2.468574096E+00,-2.031444333E-03, 7.644003821E-05
        14, 3.900000008E-03,-9.600000034E-03, 2.471732112E+00,-7.479520355E-03, 7.971916576E-04
        15, 3.800000007E-03,-9.600000052E-03, 2.472768903E+00,-7.126478803E-03, 8.225120796E-04
        16, 4.000000003E-03,-9.700000010E-03, 2.470558643E+00,-5.843194849E-03, 4.653300405E-04
        17, 4.100000001E-03,-9.800000003E-03, 2.469374485E+00,-4.067651274E-03, 2.240456415E-04
        18, 4.200000000E-03,-1.000000000E-02, 2.468381471E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 2.468637482E+00,-2.130793053E-03, 7.244826418E-05
        20, 3.900000017E-03,-9.500000067E-03, 2.471655237E+00,-9.397390616E-03, 1.168564076E-03
        21, 3.800000017E-03,-9.500000105E-03, 2.472843176E+00,-8.989447482E-03, 1.211702380E-03
        22, 4.000000006E-03,-9.600000020E-03, 2.470927326E+00,-7.815671935E-03, 7.635238512E-04
        23, 4.100000002E-03,-9.700000006E-03, 2.470137762E+00,-6.103678426E-03, 4.423460438E-04
        24, 4.200000001E-03,-9.800000001E-03, 2.469350145E+00,-4.247426004E-03, 2.112953064E-04
        25, 4.300000000E-03,-1.000000000E-02, 2.468807587E+00, 0.000000000E+00, 0.000000000E+00
