nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 2.279281762E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 2.279598336E+00,-1.912333692E-03, 8.927751169E-05
         3, 3.800000000E-03,-9.900000004E-03, 2.280505158E+00,-1.790993832E-03, 9.044050062E-05
         4, 3.800000000E-03,-1.000000000E-02, 2.280170010E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 2.280523156E+00,-3.874970871E-03, 2.649741673E-04
         6, 3.800000001E-03,-9.800000013E-03, 2.281483352E+00,-3.650253661E-03, 2.699109101E-04
         7, 4.000000000E-03,-1.000000000E-02, 2.278663409E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 2.278962836E+00,-2.031167225E-03, 8.711204657E-05
         9, 3.900000004E-03,-9.700000017E-03, 2.281472055E+00,-5.876569611E-03, 5.274182208E-04
        10, 3.800000003E-03,-9.700000026E-03, 2.282518393E+00,-5.565265615E-03, 5.403977925E-04
        11, 4.000000001E-03,-9.800000005E-03, 2.279826815E+00,-4.092965998E-03, 2.571248658E-04
        12, 4.100000000E-03,-1.000000000E-02, 2.278336587E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 2.278621845E+00,-2.145973378E-03, 8.408125227E-05
        14, 3.900000008E-03,-9.600000034E-03, 2.281899425E+00,-7.901488069E-03, 8.684626819E-04
        15, 3.800000007E-03,-9.600000052E-03, 2.283068525E+00,-7.518875891E-03, 8.947235664E-04
        16, 4.000000003E-03,-9.700000010E-03, 2.280677136E+00,-6.175808271E-03, 5.088354787E-04
        17, 4.100000001E-03,-9.800000003E-03, 2.279419010E+00,-4.301769495E-03, 2.462113998E-04
        18, 4.200000000E-03,-1.000000000E-02, 2.278352196E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 2.278607574E+00,-2.255411898E-03, 7.991838109E-05
        20, 3.900000017E-03,-9.500000067E-03, 2.281694982E+00,-9.932599495E-03, 1.270062166E-03
        21, 3.800000017E-03,-9.500000105E-03, 2.283028755E+00,-9.492374274E-03, 1.315509644E-03
        22, 4.000000006E-03,-9.600000020E-03, 2.280973475E+00,-8.265963796E-03, 8.329762330E-04
        23, 4.100000002E-03,-9.700000006E-03, 2.280158534E+00,-6.459730855E-03, 4.845701140E-04
        24, 4.200000001E-03,-9.800000001E-03, 2.279318840E+00,-4.498885961E-03, 2.325820378E-04
        25, 4.300000000E-03,-1.000000000E-02, 2.278723951E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 2.278934985E+00,-2.358415982E-03, 7.458197050E-05
        27, 3.900000035E-03,-9.400000131E-03, 2.280666041E+00,-1.195396554E-02, 1.720788408E-03
        28, 3.800000041E-03,-9.400000203E-03, 2.282212595E+00,-1.146761818E-02, 1.791572225E-03
        29, 4.000000012E-03,-9.500000035E-03, 2.280596669E+00,-1.034840207E-02, 1.211292347E-03
        30, 4.100000004E-03,-9.600000011E-03, 2.280316329E+00,-8.608396250E-03, 7.880715071E-04
        31, 4.200000001E-03,-9.700000004E-03, 2.279937672E+00,-6.724936703E-03, 4.545291251E-04
        32, 4.300000000E-03,-9.800000001E-03, 2.279543052E+00,-4.682035037E-03, 2.160137372E-04
        33, 4.400000000E-03,-1.000000000E-02, 2.279433459E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 2.279604120E+00,-2.453385339E-03, 6.829520905E-05
        35, 3.900000068E-03,-9.300000249E-03, 2.278638507E+00,-1.395179827E-02, 2.210002943E-03
        36, 3.800000088E-03,-9.300000357E-03, 2.280451923E+00,-1.342849956E-02, 2.311666716E-03
        37, 4.000000030E-03,-9.400000093E-03, 2.279351735E+00,-1.240990493E-02, 1.632359165E-03
        38, 4.100000008E-03,-9.500000022E-03, 2.279761285E+00,-1.073559581E-02, 1.139031352E-03
        39, 4.200000002E-03,-9.600000005E-03, 2.279949229E+00,-8.925003913E-03, 7.336884985E-04
        40, 4.300000000E-03,-9.700000002E-03, 2.280032300E+00,-6.968239044E-03, 4.184484338E-04
        41, 4.399999997E-03,-9.800000002E-03, 2.280105604E+00,-4.848700499E-03, 1.961221850E-04
        42, 4.500000000E-03,-1.000000000E-02, 2.280489866E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.499999988E-03,-9.900000007E-03, 2.280622184E+00,-2.538766035E-03, 6.087936847E-05
        44, 3.900000148E-03,-9.200000503E-03, 2.275413338E+00,-1.591480109E-02, 2.730575641E-03
        45, 3.800000216E-03,-9.200000870E-03, 2.277551274E+00,-1.536128388E-02, 2.867837016E-03
        46, 4.000000058E-03,-9.300000169E-03, 2.277059574E+00,-1.443946342E-02, 2.086444142E-03
        47, 4.100000018E-03,-9.400000046E-03, 2.278300989E+00,-1.283117434E-02, 1.526411242E-03
        48, 4.200000006E-03,-9.500000013E-03, 2.279214512E+00,-1.109017126E-02, 1.053380605E-03
        49, 4.300000000E-03,-9.600000003E-03, 2.279892009E+00,-9.211949456E-03, 6.700916732E-04
        50, 4.399999996E-03,-9.700000003E-03, 2.280455512E+00,-7.186520560E-03, 3.763519422E-04
        51, 4.499999982E-03,-9.800000008E-03, 2.281012257E+00,-4.996308978E-03, 1.731577804E-04
        52, 4.600000000E-03,-1.000000000E-02, 2.281898500E+00, 0.000000000E+00, 0.000000000E+00
        53, 4.599999944E-03,-9.900000037E-03, 2.281990947E+00,-2.613241653E-03, 5.243078481E-05
        54, 3.900000354E-03,-9.100001052E-03, 2.270792606E+00,-1.783353826E-02, 3.277154633E-03
        55, 3.800000527E-03,-9.100002068E-03, 2.273318849E+00,-1.725429084E-02, 3.453966941E-03
        56, 4.000000126E-03,-9.200000326E-03, 2.273516201E+00,-1.642845470E-02, 2.567257896E-03
        57, 4.100000043E-03,-9.300000094E-03, 2.275750135E+00,-1.488734232E-02, 1.941359652E-03
        58, 4.200000012E-03,-9.400000021E-03, 2.277542235E+00,-1.321379061E-02, 1.403368678E-03
        59, 4.300000001E-03,-9.500000006E-03, 2.278979829E+00,-1.140813619E-02, 9.548314891E-04
        60, 4.399999983E-03,-9.600000004E-03, 2.280161122E+00,-9.465783321E-03, 5.974658304E-04
        61, 4.499999959E-03,-9.700000010E-03, 2.281214344E+00,-7.376703864E-03, 3.285498364E-04
        62, 4.599999900E-03,-9.800000044E-03, 2.282262448E+00,-5.122598886E-03, 1.472865150E-04
        63, 4.700000000E-03,-1.000000000E-02, 2.283651239E+00, 0.000000000E+00, 0.000000000E+00
        64, 4.699999831E-03,-9.900000126E-03, 2.283702216E+00,-2.675473001E-03, 4.299406588E-05
        65, 3.900000799E-03,-9.000002033E-03, 2.264571125E+00,-1.969923515E-02, 3.846603306E-03
