nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 5.261495307E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 5.261780761E+00,-1.110590504E-03, 3.314634728E-05
         3, 3.800000000E-03,-9.900000004E-03, 5.261625417E+00,-1.064711161E-03, 3.455182476E-05
         4, 3.800000000E-03,-1.000000000E-02, 5.261306479E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 5.262598426E+00,-2.214654062E-03, 9.955034954E-05
         6, 3.800000001E-03,-9.800000013E-03, 5.262502878E+00,-2.127982227E-03, 1.036714423E-04
         7, 4.000000000E-03,-1.000000000E-02, 5.261833520E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 5.262090410E+00,-1.154396314E-03, 3.151160241E-05
         9, 3.900000004E-03,-9.700000017E-03, 5.263544735E+00,-3.314030823E-03, 2.014006625E-04
        10, 3.800000003E-03,-9.700000026E-03, 5.263511713E+00,-3.190935989E-03, 2.107163456E-04
        11, 4.000000001E-03,-9.800000005E-03, 5.262847017E+00,-2.297021733E-03, 9.442169774E-05
        12, 4.100000000E-03,-1.000000000E-02, 5.262326521E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 5.262560024E+00,-1.195658757E-03, 2.954681815E-05
        14, 3.900000008E-03,-9.600000034E-03, 5.264289776E+00,-4.410029235E-03, 3.374411274E-04
        15, 3.800000007E-03,-9.600000052E-03, 5.264330353E+00,-4.254287256E-03, 3.539765544E-04
        16, 4.000000003E-03,-9.700000010E-03, 5.263722006E+00,-3.430471033E-03, 1.902851841E-04
        17, 4.100000001E-03,-9.800000003E-03, 5.263253209E+00,-2.374314130E-03, 8.828448767E-05
        18, 4.200000000E-03,-1.000000000E-02, 5.262984599E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 5.263194340E+00,-1.234017676E-03, 2.725403549E-05
        20, 3.900000017E-03,-9.500000067E-03, 5.264824707E+00,-5.503544188E-03, 5.031497599E-04
        21, 3.800000017E-03,-9.500000105E-03, 5.264944928E+00,-5.318318335E-03, 5.291330052E-04
        22, 4.000000006E-03,-9.600000020E-03, 5.264387213E+00,-4.556764865E-03, 3.179331920E-04
        23, 4.100000002E-03,-9.700000006E-03, 5.264046872E+00,-3.539221697E-03, 1.773484242E-04
        24, 4.200000001E-03,-9.800000001E-03, 5.263817564E+00,-2.445772518E-03, 8.119981225E-05
        25, 4.300000000E-03,-1.000000000E-02, 5.263809272E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 5.263992869E+00,-1.269013266E-03, 2.466646322E-05
        27, 3.900000035E-03,-9.400000131E-03, 5.265096526E+00,-6.594948148E-03, 6.959690937E-04
        28, 3.800000041E-03,-9.400000203E-03, 5.265306204E+00,-6.382841929E-03, 7.336653465E-04
        29, 4.000000012E-03,-9.500000035E-03, 5.264836299E+00,-5.677391202E-03, 4.727546865E-04
        30, 4.100000004E-03,-9.600000011E-03, 5.264626551E+00,-4.693201923E-03, 2.953911330E-04
        31, 4.200000001E-03,-9.700000004E-03, 5.264520784E+00,-3.639231135E-03, 1.625709642E-04
        32, 4.300000000E-03,-9.800000001E-03, 5.264539161E+00,-2.510597926E-03, 7.321006032E-05
        33, 4.400000000E-03,-1.000000000E-02, 5.264797759E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 5.264952984E+00,-1.300253238E-03, 2.178118252E-05
        35, 3.900000068E-03,-9.300000249E-03, 5.265065776E+00,-7.684330368E-03, 9.134758374E-04
        36, 3.800000088E-03,-9.300000357E-03, 5.265376254E+00,-7.447379818E-03, 9.651106193E-04
        37, 4.000000030E-03,-9.400000093E-03, 5.265014419E+00,-6.793371149E-03, 6.522163523E-04
        38, 4.100000008E-03,-9.500000022E-03, 5.264984586E+00,-5.838367734E-03, 4.378929440E-04
        39, 4.200000002E-03,-9.600000005E-03, 5.265009516E+00,-4.818035758E-03, 2.698175470E-04
        40, 4.300000000E-03,-9.700000002E-03, 5.265144317E+00,-3.729440770E-03, 1.459738437E-04
        41, 4.399999997E-03,-9.800000002E-03, 5.265415997E+00,-2.568054483E-03, 6.433994491E-05
        42, 4.500000000E-03,-1.000000000E-02, 5.265944095E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.499999988E-03,-9.900000007E-03, 5.266069086E+00,-1.327338703E-03, 1.860293411E-05
        44, 3.900000148E-03,-9.200000503E-03, 5.264680360E+00,-8.771577779E-03, 1.154104242E-03
        45, 3.800000216E-03,-9.200000870E-03, 5.265104157E+00,-8.511291440E-03, 1.221710397E-03
        46, 4.000000058E-03,-9.300000169E-03, 5.264880674E+00,-7.905406029E-03, 8.540614455E-04
        47, 4.100000018E-03,-9.400000046E-03, 5.265065768E+00,-6.976452550E-03, 6.024738249E-04
        48, 4.200000006E-03,-9.500000013E-03, 5.265272370E+00,-5.985010125E-03, 3.986448809E-04
        49, 4.300000000E-03,-9.600000003E-03, 5.265536592E+00,-4.929992537E-03, 2.413054413E-04
        50, 4.399999996E-03,-9.700000003E-03, 5.265915915E+00,-3.808838013E-03, 1.276268552E-04
        51, 4.499999982E-03,-9.800000008E-03, 5.266443054E+00,-2.617430779E-03, 5.461237614E-05
        52, 4.600000000E-03,-1.000000000E-02, 5.267240247E+00, 0.000000000E+00, 0.000000000E+00
        53, 4.599999944E-03,-9.900000037E-03, 5.267333314E+00,-1.349885796E-03, 1.514352407E-05
        54, 3.900000354E-03,-9.100001052E-03, 5.263885917E+00,-9.856321196E-03, 1.416549923E-03
        55, 3.800000527E-03,-9.100002068E-03, 5.264437323E+00,-9.573745667E-03, 1.502059180E-03
        56, 4.000000126E-03,-9.200000326E-03, 5.264380938E+00,-9.013912944E-03, 1.076885652E-03
        57, 4.100000043E-03,-9.300000094E-03, 5.264827627E+00,-8.108806543E-03, 7.869901377E-04
        58, 4.200000012E-03,-9.400000021E-03, 5.265254144E+00,-7.142593495E-03, 5.468624091E-04
        59, 4.300000001E-03,-9.500000006E-03, 5.265700548E+00,-6.115867452E-03, 3.551458600E-04
        60, 4.399999983E-03,-9.600000004E-03, 5.266206565E+00,-5.027874751E-03, 2.099427498E-04
        61, 4.499999959E-03,-9.700000010E-03, 5.266831221E+00,-3.876455767E-03, 1.076011999E-04
        62, 4.599999900E-03,-9.800000044E-03, 5.267612939E+00,-2.658036905E-03, 4.406978405E-05
        63, 4.700000000E-03,-1.000000000E-02, 5.268675620E+00, 0.000000000E+00, 0.000000000E+00
        64, 4.699999831E-03,-9.900000126E-03, 5.268735255E+00,-1.367530505E-03, 1.142025793E-05
        65, 3.900000799E-03,-9.000002033E-03, 5.262617824E+00,-1.093792513E-02, 1.700119270E-03
        66, 3.800001038E-03,-9.000003546E-03, 5.263314171E+00,-1.063365717E-02, 1.805312111E-03
        67, 3.700000505E-03,-9.100003071E-03, 5.265103384E+00,-9.273327141E-03, 1.575930482E-03
        68, 3.700000201E-03,-9.200001496E-03, 5.265643253E+00,-8.235004467E-03, 1.279650595E-03
        69, 4.000000269E-03,-9.100000614E-03, 5.263459011E+00,-1.011903773E-02, 1.319468641E-03
        70, 4.100000088E-03,-9.200000167E-03, 5.264213564E+00,-9.236408204E-03, 9.901491065E-04
        71, 4.200000029E-03,-9.300000051E-03, 5.264911165E+00,-8.292805330E-03, 7.123797944E-04
        72, 4.300000005E-03,-9.400000009E-03, 5.265581534E+00,-7.290219735E-03, 4.854788685E-04
        73, 4.399999998E-03,-9.500000006E-03, 5.266268945E+00,-6.229566030E-03, 3.075352691E-04
        74, 4.499999943E-03,-9.600000006E-03, 5.267016039E+00,-5.110511979E-03, 1.758627028E-04
        75, 4.599999761E-03,-9.700000079E-03, 5.267883595E+00,-3.931373380E-03, 8.599232283E-05
        76, 4.699999533E-03,-9.800000256E-03, 5.268915746E+00,-2.689232609E-03, 3.276966822E-05
        77, 4.800000000E-03,-1.000000000E-02, 5.270236504E+00, 0.000000000E+00, 0.000000000E+00
        78, 4.799999557E-03,-9.900000333E-03, 5.270261529E+00,-1.379942378E-03, 7.454111889E-06
        79, 3.900001600E-03,-8.900003602E-03, 5.260807479E+00,-1.201545399E-02, 2.004460069E-03
        80, 3.800002131E-03,-8.900006311E-03, 5.261668668E+00,-1.168969618E-02, 2.130942601E-03
        81, 3.700001169E-03,-9.000005896E-03, 5.264125532E+00,-1.030988109E-02, 1.896791287E-03
        82, 4.000000565E-03,-9.000001121E-03, 5.262047788E+00,-1.122063172E-02, 1.581317809E-03
        83, 4.100000166E-03,-9.100000268E-03, 5.263165555E+00,-1.035995178E-02, 1.210972992E-03
        84, 4.200000054E-03,-9.200000082E-03, 5.264184206E+00,-9.437250713E-03, 8.940947003E-04
        85, 4.300000017E-03,-9.300000026E-03, 5.265134347E+00,-8.455741195E-03, 6.304183109E-04
        86, 4.400000000E-03,-9.400000009E-03, 5.266048629E+00,-7.417818060E-03, 4.185759462E-04
        87, 4.499999971E-03,-9.500000006E-03, 5.266975027E+00,-6.324802640E-03, 2.560189973E-04
        88, 4.599999603E-03,-9.600000148E-03, 5.267959243E+00,-5.176819636E-03, 1.392371304E-04
        89, 4.699999457E-03,-9.700000258E-03, 5.269063819E+00,-3.972749824E-03, 6.292272242E-05
        90, 4.799998529E-03,-9.800001100E-03, 5.270338776E+00,-2.710433652E-03, 2.078082437E-05
        91, 4.900000000E-03,-1.000000000E-02, 5.271906603E+00, 0.000000000E+00, 0.000000000E+00
        92, 4.899998826E-03,-9.900001044E-03, 5.271896512E+00,-1.386808949E-03, 3.265861157E-06
        93, 3.900003141E-03,-8.800006227E-03, 5.258379643E+00,-1.308756376E-02, 2.329629183E-03
        94, 3.800004301E-03,-8.800010997E-03, 5.259428850E+00,-1.274021834E-02, 2.478761103E-03
        95, 3.700002498E-03,-8.900010719E-03, 5.262646357E+00,-1.134296511E-02, 2.241574066E-03
        96, 4.000001089E-03,-8.900001954E-03, 5.260075524E+00,-1.231814606E-02, 1.862324503E-03
        97, 4.100000384E-03,-9.000000599E-03, 5.261614193E+00,-1.147977946E-02, 1.449167245E-03
        98, 4.200000094E-03,-9.100000133E-03, 5.263012913E+00,-1.057719147E-02, 1.091362968E-03
        99, 4.300000031E-03,-9.200000042E-03, 5.264296848E+00,-9.614713525E-03, 7.890754873E-04
       100, 4.400000003E-03,-9.300000010E-03, 5.265498331E+00,-8.596038224E-03, 5.414530525E-04
       101, 4.499999982E-03,-9.400000016E-03, 5.266653573E+00,-7.524003848E-03, 3.464712198E-04
       102, 4.599999851E-03,-9.500000048E-03, 5.267813604E+00,-6.400380289E-03, 2.008660001E-04
       103, 4.699999259E-03,-9.600000359E-03, 5.269027796E+00,-5.225812902E-03, 1.002779277E-04
       104, 4.799997665E-03,-9.700001540E-03, 5.270360260E+00,-3.999813523E-03, 3.853845394E-05
       105, 4.899997287E-03,-9.800002679E-03, 5.271867661E+00,-2.721119904E-03, 8.188003324E-06
       106, 5.000000000E-03,-1.000000000E-02, 5.273667102E+00, 0.000000000E+00, 0.000000000E+00
       107, 4.999997123E-03,-9.900003338E-03, 5.273621416E+00,-1.387868575E-03,-1.105214288E-06
       108, 3.900005971E-03,-8.700010572E-03, 5.255254162E+00,-1.415243576E-02, 2.675946994E-03
       109, 3.800008605E-03,-8.700018664E-03, 5.256518048E+00,-1.378316379E-02, 2.848868767E-03
       110, 3.700005365E-03,-8.800019165E-03, 5.260596937E+00,-1.237062625E-02, 2.609898845E-03
       111, 4.000002133E-03,-8.800003357E-03, 5.257463617E+00,-1.341057027E-02, 2.162777947E-03
       112, 4.100000644E-03,-8.900000879E-03, 5.259484246E+00,-1.259576384E-02, 1.704885163E-03
       113, 4.200000172E-03,-9.000000233E-03, 5.261325518E+00,-1.171347172E-02, 1.304077271E-03
       114, 4.300000056E-03,-9.100000071E-03, 5.263006228E+00,-1.076899045E-02, 9.610889437E-04
       115, 4.400000023E-03,-9.200000028E-03, 5.264553417E+00,-9.767183169E-03, 6.755294218E-04
       116, 4.499999998E-03,-9.300000015E-03, 5.266002057E+00,-8.712247899E-03, 4.459202720E-04
       117, 4.599999964E-03,-9.400000070E-03, 5.267392173E+00,-7.607504145E-03, 2.695527511E-04
       118, 4.699999673E-03,-9.500000210E-03, 5.268777301E+00,-6.455218126E-03, 1.424036107E-04
       119, 4.799998183E-03,-9.600002033E-03, 5.270211128E+00,-5.256598747E-03, 5.924005775E-05
       120, 4.899995921E-03,-9.700004156E-03, 5.271759080E+00,-4.011905467E-03, 1.302060297E-05
       121, 4.999994261E-03,-9.800007580E-03, 5.273484478E+00,-2.720823157E-03,-4.908979209E-06
       122, 5.100000000E-03,-1.000000000E-02, 5.275497829E+00, 0.000000000E+00, 0.000000000E+00
       123, 5.099994254E-03,-9.900009685E-03, 5.275414501E+00,-1.382872420E-03,-5.589201100E-06
       124, 3.900011719E-03,-8.600018424E-03, 5.251346362E+00,-1.520767067E-02, 3.043918310E-03
       125, 3.800019556E-03,-8.600038558E-03, 5.252855408E+00,-1.481592479E-02, 3.241510072E-03
       126, 3.700013745E-03,-8.700043997E-03, 5.257904354E+00,-1.339048107E-02, 3.001587891E-03
       127, 4.000003935E-03,-8.700005436E-03, 5.254128597E+00,-1.449632605E-02, 2.483234674E-03
       128, 4.100001430E-03,-8.800001914E-03, 5.256694040E+00,-1.370722221E-02, 1.978651498E-03
