nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 9.721242110E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 9.721511766E+00,-8.015841103E-04, 1.779409869E-05
         3, 3.800000000E-03,-9.900000004E-03, 9.720623463E+00,-7.766596195E-04, 1.882243175E-05
         4, 3.800000000E-03,-1.000000000E-02, 9.720335298E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 9.722306970E+00,-1.585438626E-03, 5.390314965E-05
         6, 3.800000001E-03,-9.800000013E-03, 9.721473466E+00,-1.537810202E-03, 5.708972440E-05
         7, 4.000000000E-03,-1.000000000E-02, 9.722270678E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 9.722519679E+00,-8.250101351E-04, 1.664546968E-05
         9, 3.900000004E-03,-9.700000017E-03, 9.723268181E+00,-2.353716450E-03, 1.098739110E-04
        10, 3.800000003E-03,-9.700000026E-03, 9.722504660E+00,-2.285333002E-03, 1.165366715E-04
        11, 4.000000001E-03,-9.800000005E-03, 9.723254754E+00,-1.630091535E-03, 5.033830056E-05
        12, 4.100000000E-03,-1.000000000E-02, 9.723419203E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 9.723645810E+00,-8.467672863E-04, 1.536815432E-05
        14, 3.900000008E-03,-9.600000034E-03, 9.724094730E+00,-3.108557124E-03, 1.855028835E-04
        15, 3.800000007E-03,-9.600000052E-03, 9.723400350E+00,-3.021069449E-03, 1.970422603E-04
        16, 4.000000003E-03,-9.700000010E-03, 9.724139586E+00,-2.417678128E-03, 1.024303811E-04
        17, 4.100000001E-03,-9.800000003E-03, 9.724315631E+00,-1.671444292E-03, 4.638826306E-05
        18, 4.200000000E-03,-1.000000000E-02, 9.724685069E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 9.724887603E+00,-8.666796842E-04, 1.396180945E-05
        20, 3.900000017E-03,-9.500000067E-03, 9.724797837E+00,-3.851774782E-03, 2.787001718E-04
        21, 3.800000017E-03,-9.500000105E-03, 9.724174065E+00,-3.746554845E-03, 2.964428268E-04
        22, 4.000000006E-03,-9.600000020E-03, 9.724891245E+00,-3.190208266E-03, 1.726620655E-04
        23, 4.100000002E-03,-9.700000006E-03, 9.725117711E+00,-2.476754794E-03, 9.420959905E-05
        24, 4.200000001E-03,-9.800000001E-03, 9.725487024E+00,-1.709171726E-03, 4.205347836E-05
        25, 4.300000000E-03,-1.000000000E-02, 9.726064398E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 9.726241187E+00,-8.845740625E-04, 1.242823960E-05
        27, 3.900000035E-03,-9.400000131E-03, 9.725350283E+00,-4.584980934E-03, 3.884874565E-04
        28, 3.800000041E-03,-9.400000203E-03, 9.724797640E+00,-4.463150047E-03, 4.137397541E-04
        29, 4.000000012E-03,-9.500000035E-03, 9.725519108E+00,-3.949782169E-03, 2.590227607E-04
        30, 4.100000004E-03,-9.600000011E-03, 9.725789006E+00,-3.265444449E-03, 1.585241374E-04
        31, 4.200000001E-03,-9.700000004E-03, 9.726200127E+00,-2.530491987E-03, 8.521774188E-05
        32, 4.300000000E-03,-9.800000001E-03, 9.726765152E+00,-1.742951799E-03, 3.734044536E-05
        33, 4.400000000E-03,-1.000000000E-02, 9.727551912E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 9.727701360E+00,-9.002812932E-04, 1.077076777E-05
        35, 3.900000068E-03,-9.300000249E-03, 9.725744632E+00,-5.309565751E-03, 5.137840673E-04
        36, 3.800000088E-03,-9.300000357E-03, 9.725264631E+00,-5.172006999E-03, 5.478020654E-04
        37, 4.000000030E-03,-9.400000093E-03, 9.725996663E+00,-4.698272749E-03, 3.605690945E-04
        38, 4.100000008E-03,-9.500000022E-03, 9.726337208E+00,-4.039898608E-03, 2.374217726E-04
        39, 4.200000002E-03,-9.600000005E-03, 9.726785978E+00,-3.333695675E-03, 1.431049592E-04
        40, 4.300000000E-03,-9.700000002E-03, 9.727383330E+00,-2.578440386E-03, 7.547010452E-05
        41, 4.399999997E-03,-9.800000002E-03, 9.728145041E+00,-1.772472383E-03, 3.226011202E-05
        42, 4.500000000E-03,-1.000000000E-02, 9.729140912E+00, 0.000000000E+00, 0.000000000E+00
