nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 2.087348624E+01, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 2.087387275E+01,-6.419911809E-04, 1.230833890E-05
         3, 3.800000000E-03,-9.900000004E-03, 2.087163279E+01,-6.246462738E-04, 1.310641360E-05
         4, 3.800000000E-03,-1.000000000E-02, 2.087121911E+01, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 2.087501064E+01,-1.261926177E-03, 3.746425610E-05
         6, 3.800000001E-03,-9.800000013E-03, 2.087285013E+01,-1.228555365E-03, 3.992242251E-05
         7, 4.000000000E-03,-1.000000000E-02, 2.087589270E+01, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 2.087625022E+01,-6.581996958E-04, 1.145099376E-05
         9, 3.900000004E-03,-9.700000017E-03, 2.087640915E+01,-1.861599809E-03, 7.673832640E-05
        10, 3.800000003E-03,-9.700000026E-03, 2.087434874E+01,-1.813386070E-03, 8.183402467E-05
        11, 4.000000001E-03,-9.800000005E-03, 2.087730334E+01,-1.293073478E-03, 3.482658540E-05
        12, 4.100000000E-03,-1.000000000E-02, 2.087843306E+01, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 2.087875986E+01,-6.731916795E-04, 1.053514759E-05
        14, 3.900000008E-03,-9.600000034E-03, 2.087766304E+01,-2.442869245E-03, 1.301244843E-04
        15, 3.800000007E-03,-9.600000052E-03, 2.087569798E+01,-2.380851630E-03, 1.388585833E-04
        16, 4.000000003E-03,-9.700000010E-03, 2.087859521E+01,-1.906551147E-03, 7.127694669E-05
        17, 4.100000001E-03,-9.800000003E-03, 2.087972300E+01,-1.321844674E-03, 3.201210440E-05
        18, 4.200000000E-03,-1.000000000E-02, 2.088110107E+01, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 2.088139546E+01,-6.868883950E-04, 9.561912388E-06
        20, 3.900000017E-03,-9.500000067E-03, 2.087879565E+01,-3.007401117E-03, 1.962682335E-04
        21, 3.800000017E-03,-9.500000105E-03, 2.087692286E+01,-2.932485912E-03, 2.095730994E-04
        22, 4.000000006E-03,-9.600000020E-03, 2.087974798E+01,-2.500632562E-03, 1.207735848E-04
        23, 4.100000002E-03,-9.700000006E-03, 2.088090192E+01,-1.948021903E-03, 6.545615803E-05
        24, 4.200000001E-03,-9.800000001E-03, 2.088226361E+01,-1.348090356E-03, 2.902457818E-05
        25, 4.300000000E-03,-1.000000000E-02, 2.088388959E+01, 0.000000000E+00, 0.000000000E+00
