nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 3.838797269E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 3.839114152E+00,-1.362153291E-03, 4.842473508E-05
         3, 3.800000000E-03,-9.900000004E-03, 3.839331468E+00,-1.295761954E-03, 4.981293900E-05
         4, 3.800000000E-03,-1.000000000E-02, 3.839011095E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 3.839992962E+00,-2.729732856E-03, 1.442818649E-04
         6, 3.800000001E-03,-9.800000013E-03, 3.840250204E+00,-2.605109268E-03, 1.494238318E-04
         7, 4.000000000E-03,-1.000000000E-02, 3.838809395E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 3.839103441E+00,-1.425997062E-03, 4.646980324E-05
         9, 3.900000004E-03,-9.700000017E-03, 3.840966878E+00,-4.103049784E-03, 2.908347918E-04
        10, 3.800000003E-03,-9.700000026E-03, 3.841295932E+00,-3.927437377E-03, 3.018186494E-04
        11, 4.000000001E-03,-9.800000005E-03, 3.839922663E+00,-2.849088319E-03, 1.380340645E-04
        12, 4.100000000E-03,-1.000000000E-02, 3.839048255E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 3.839305061E+00,-1.486948708E-03, 4.395916949E-05
        14, 3.900000008E-03,-9.600000034E-03, 3.841663371E+00,-5.481173502E-03, 4.845442388E-04
        15, 3.800000007E-03,-9.600000052E-03, 3.842073808E+00,-5.260959184E-03, 5.046188576E-04
        16, 4.000000003E-03,-9.700000010E-03, 3.840817929E+00,-4.270342574E-03, 2.770873551E-04
        17, 4.100000001E-03,-9.800000003E-03, 3.840048785E+00,-2.962070092E-03, 1.305366733E-04
        18, 4.200000000E-03,-1.000000000E-02, 3.839488675E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 3.839713781E+00,-1.544196863E-03, 4.105084630E-05
        20, 3.900000017E-03,-9.500000067E-03, 3.842044189E+00,-6.862094123E-03, 7.181289633E-04
        21, 3.800000017E-03,-9.500000105E-03, 3.842553940E+00,-6.602714978E-03, 7.503726801E-04
        22, 4.000000006E-03,-9.600000020E-03, 3.841424272E+00,-5.689775494E-03, 4.599031106E-04
        23, 4.100000002E-03,-9.700000006E-03, 3.840858112E+00,-4.427620376E-03, 2.605095860E-04
        24, 4.200000001E-03,-9.800000001E-03, 3.840380221E+00,-3.067467050E-03, 1.214046594E-04
        25, 4.300000000E-03,-1.000000000E-02, 3.840138764E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 3.840335108E+00,-1.597017981E-03, 3.761689841E-05
        27, 3.900000035E-03,-9.400000131E-03, 3.842026983E+00,-8.243437998E-03, 9.871793529E-04
        28, 3.800000041E-03,-9.400000203E-03, 3.842654157E+00,-7.949469356E-03, 1.034791117E-03
        29, 4.000000012E-03,-9.500000035E-03, 3.841700403E+00,-7.106521018E-03, 6.791286748E-04
        30, 4.100000004E-03,-9.600000011E-03, 3.841365726E+00,-5.884738575E-03, 4.306489675E-04
        31, 4.200000001E-03,-9.700000004E-03, 3.841093481E+00,-4.573282641E-03, 2.410280938E-04
        32, 4.300000000E-03,-9.800000001E-03, 3.840919874E+00,-3.164037003E-03, 1.107157084E-04
        33, 4.400000000E-03,-1.000000000E-02, 3.841006261E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 3.841172361E+00,-1.644769576E-03, 3.368529591E-05
        35, 3.900000068E-03,-9.300000249E-03, 3.841541465E+00,-9.622710150E-03, 1.287334490E-03
        36, 3.800000088E-03,-9.300000357E-03, 3.842308074E+00,-9.297783585E-03, 1.353446181E-03
        37, 4.000000030E-03,-9.400000093E-03, 3.841560788E+00,-8.519202075E-03, 9.303592448E-04
        38, 4.100000008E-03,-9.500000022E-03, 3.841532328E+00,-7.333714126E-03, 6.332757363E-04
        39, 4.200000002E-03,-9.600000005E-03, 3.841495973E+00,-6.064089199E-03, 3.966650141E-04
        40, 4.300000000E-03,-9.700000002E-03, 3.841527425E+00,-4.705705188E-03, 2.186452447E-04
        41, 4.399999997E-03,-9.800000002E-03, 3.841668180E+00,-3.250549041E-03, 9.858178425E-05
        42, 4.500000000E-03,-1.000000000E-02, 3.842088781E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.499999988E-03,-9.900000007E-03, 3.842222422E+00,-1.686791795E-03, 2.927699851E-05
        44, 3.900000148E-03,-9.200000503E-03, 3.840495878E+00,-1.099738930E-02, 1.615626420E-03
        45, 3.800000216E-03,-9.200000870E-03, 3.841426221E+00,-1.064425920E-02, 1.703142435E-03
        46, 4.000000058E-03,-9.300000169E-03, 3.840933863E+00,-9.926344215E-03, 1.209443837E-03
        47, 4.100000018E-03,-9.400000046E-03, 3.841267607E+00,-8.774279592E-03, 8.643138089E-04
        48, 4.200000006E-03,-9.500000013E-03, 3.841548635E+00,-7.541384283E-03, 5.806568905E-04
        49, 4.300000000E-03,-9.600000003E-03, 3.841820011E+00,-6.225890297E-03, 3.579550059E-04
        50, 4.399999996E-03,-9.700000003E-03, 3.842161469E+00,-4.823266773E-03, 1.934565719E-04
        51, 4.499999982E-03,-9.800000008E-03, 3.842622390E+00,-3.325863706E-03, 8.506144414E-05
        52, 4.600000000E-03,-1.000000000E-02, 3.843379082E+00, 0.000000000E+00, 0.000000000E+00
        53, 4.599999944E-03,-9.900000037E-03, 3.843478279E+00,-1.722466185E-03, 2.440750038E-05
        54, 3.900000354E-03,-9.100001052E-03, 3.838795250E+00,-1.236486024E-02, 1.969839215E-03
        55, 3.800000527E-03,-9.100002068E-03, 3.839917358E+00,-1.198548522E-02, 2.081345112E-03
        56, 4.000000126E-03,-9.200000326E-03, 3.839725150E+00,-1.132637002E-02, 1.513717533E-03
        57, 4.100000043E-03,-9.300000094E-03, 3.840499073E+00,-1.020605533E-02, 1.119938937E-03
        58, 4.200000012E-03,-9.400000021E-03, 3.841158241E+00,-9.006217250E-03, 7.892683933E-04
        59, 4.300000001E-03,-9.500000006E-03, 3.841755728E+00,-7.727434998E-03, 5.214517447E-04
        60, 4.399999983E-03,-9.600000004E-03, 3.842339364E+00,-6.368285053E-03, 3.147357974E-04
        61, 4.499999959E-03,-9.700000010E-03, 3.842994045E+00,-4.924473820E-03, 1.655708158E-04
        62, 4.599999900E-03,-9.800000044E-03, 3.843776272E+00,-3.388889244E-03, 7.021028249E-05
        63, 4.700000000E-03,-1.000000000E-02, 3.844866119E+00, 0.000000000E+00, 0.000000000E+00
        64, 4.699999831E-03,-9.900000126E-03, 3.844929282E+00,-1.751191560E-03, 1.909820223E-05
        65, 3.900000799E-03,-9.000002033E-03, 3.836333889E+00,-1.372240779E-02, 2.348547586E-03
        66, 3.800001038E-03,-9.000003546E-03, 3.837679843E+00,-1.331799938E-02, 2.486378619E-03
        67, 3.700000505E-03,-9.100003071E-03, 3.841183216E+00,-1.158225869E-02, 2.175608699E-03
        68, 3.700000201E-03,-9.200001496E-03, 3.842499888E+00,-1.026975153E-02, 1.776191696E-03
        69, 4.000000269E-03,-9.100000614E-03, 3.837835150E+00,-1.271759202E-02, 1.841206955E-03
        70, 4.100000088E-03,-9.200000167E-03, 3.839129264E+00,-1.162855561E-02, 1.397598494E-03
        71, 4.200000029E-03,-9.300000051E-03, 3.840249294E+00,-1.045936918E-02, 1.019016857E-03
        72, 4.300000005E-03,-9.400000009E-03, 3.841240268E+00,-9.212787976E-03, 7.054914791E-04
        73, 4.399999998E-03,-9.500000006E-03, 3.842156202E+00,-7.889878345E-03, 4.558125190E-04
        74, 4.499999943E-03,-9.600000006E-03, 3.843053335E+00,-6.489504748E-03, 2.672307801E-04
        75, 4.599999761E-03,-9.700000079E-03, 3.844020038E+00,-5.007875213E-03, 1.351293817E-04
        76, 4.699999533E-03,-9.800000256E-03, 3.845120010E+00,-3.438582074E-03, 5.411020137E-05
        77, 4.800000000E-03,-1.000000000E-02, 3.846535039E+00, 0.000000000E+00, 0.000000000E+00
        78, 4.799999557E-03,-9.900000333E-03, 3.846560935E+00,-1.772412614E-03, 1.338141037E-05
        79, 3.900001600E-03,-8.900003602E-03, 3.833000013E+00,-1.506696579E-02, 2.750992148E-03
        80, 3.800002131E-03,-8.900006311E-03, 3.834606555E+00,-1.463813174E-02, 2.917084867E-03
        81, 3.700001169E-03,-9.000005896E-03, 3.839171579E+00,-1.288760134E-02, 2.604122134E-03
        82, 4.000000565E-03,-9.000001121E-03, 3.835154175E+00,-1.409807569E-02, 2.190872703E-03
        83, 4.100000166E-03,-9.100000268E-03, 3.837054214E+00,-1.304105428E-02, 1.695746083E-03
        84, 4.200000054E-03,-9.200000082E-03, 3.838721800E+00,-1.190144940E-02, 1.267585204E-03
        85, 4.300000017E-03,-9.300000026E-03, 3.840193797E+00,-1.068394742E-02, 9.069816982E-04
        86, 4.400000000E-03,-9.400000009E-03, 3.841517504E+00,-9.391856960E-03, 6.132384864E-04
        87, 4.499999971E-03,-9.500000006E-03, 3.842750695E+00,-8.026709046E-03, 3.840457982E-04
        88, 4.599999603E-03,-9.600000148E-03, 3.843958269E+00,-6.587867801E-03, 2.156836182E-04
        89, 4.699999457E-03,-9.700000258E-03, 3.845230653E+00,-5.072140096E-03, 1.023154069E-04
        90, 4.799998529E-03,-9.800001100E-03, 3.846639847E+00,-3.473991754E-03, 3.686728304E-05
        91, 4.900000000E-03,-1.000000000E-02, 3.848366676E+00, 0.000000000E+00, 0.000000000E+00
        92, 4.899998826E-03,-9.900001044E-03, 3.848354476E+00,-1.785617407E-03, 7.297008097E-06
        93, 3.900003141E-03,-8.800006227E-03, 3.828675183E+00,-1.639487427E-02, 3.176980579E-03
        94, 3.800004301E-03,-8.800010997E-03, 3.830583954E+00,-1.594179259E-02, 3.372855155E-03
        95, 3.700002498E-03,-8.900010719E-03, 3.836362383E+00,-1.418153112E-02, 3.060301879E-03
        96, 4.000001089E-03,-8.900001954E-03, 3.831565643E+00,-1.546535863E-02, 2.562414331E-03
        97, 4.100000384E-03,-9.000000599E-03, 3.834159945E+00,-1.444240360E-02, 2.013826131E-03
        98, 4.200000094E-03,-9.100000133E-03, 3.836467651E+00,-1.333274369E-02, 1.533975667E-03
        99, 4.300000031E-03,-9.200000042E-03, 3.838513574E+00,-1.214267915E-02, 1.124214858E-03
       100, 4.400000003E-03,-9.300000010E-03, 3.840338008E+00,-1.087757935E-02, 7.843837620E-04
       101, 4.499999982E-03,-9.400000016E-03, 3.841991242E+00,-9.541370238E-03, 5.129619260E-04
       102, 4.599999851E-03,-9.500000048E-03, 3.843536770E+00,-8.136161376E-03, 3.065831046E-04
       103, 4.699999259E-03,-9.600000359E-03, 3.845046468E+00,-6.661879058E-03, 1.604167410E-04
       104, 4.799997665E-03,-9.700001540E-03, 3.846613287E+00,-5.116057501E-03, 6.735849581E-05
