nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 4.443226724E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 4.443537826E+00,-1.237227043E-03, 4.059380349E-05
         3, 3.800000000E-03,-9.900000004E-03, 4.443580692E+00,-1.181530594E-03, 4.200864848E-05
         4, 3.800000000E-03,-1.000000000E-02, 4.443255050E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 4.444393410E+00,-2.473571417E-03, 1.211572088E-04
         6, 3.800000001E-03,-9.800000013E-03, 4.444483410E+00,-2.368451563E-03, 1.258533115E-04
         7, 4.000000000E-03,-1.000000000E-02, 4.443406736E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 4.443683389E+00,-1.290772580E-03, 3.871018885E-05
         9, 3.900000004E-03,-9.700000017E-03, 4.445352992E+00,-3.710161511E-03, 2.449094325E-04
        10, 3.800000003E-03,-9.700000026E-03, 4.445510869E+00,-3.561380903E-03, 2.551325993E-04
        11, 4.000000001E-03,-9.800000005E-03, 4.444472257E+00,-2.573929778E-03, 1.155788631E-04
        12, 4.100000000E-03,-1.000000000E-02, 4.443765882E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 4.444009939E+00,-1.341616615E-03, 3.651010293E-05
        14, 3.900000008E-03,-9.600000034E-03, 4.446078386E+00,-4.947440946E-03, 4.092164758E-04
        15, 3.800000007E-03,-9.600000052E-03, 4.446313018E+00,-4.760070416E-03, 4.275757964E-04
        16, 4.000000003E-03,-9.700000010E-03, 4.445358271E+00,-3.851431137E-03, 2.324234995E-04
        17, 4.100000001E-03,-9.800000003E-03, 4.444728317E+00,-2.668544275E-03, 1.087445996E-04
        18, 4.200000000E-03,-1.000000000E-02, 4.444303027E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 4.444520363E+00,-1.389052201E-03, 3.390338289E-05
        20, 3.900000017E-03,-9.500000067E-03, 4.446544029E+00,-6.185124275E-03, 6.082751802E-04
        21, 3.800000017E-03,-9.500000105E-03, 4.446866939E+00,-5.963364884E-03, 6.374542684E-04
        22, 4.000000006E-03,-9.600000020E-03, 4.445998264E+00,-5.124494099E-03, 3.871179900E-04
        23, 4.100000002E-03,-9.700000006E-03, 4.445532026E+00,-3.983825033E-03, 2.176407903E-04
        24, 4.200000001E-03,-9.800000001E-03, 4.445166378E+00,-2.756437475E-03, 1.005976836E-04
        25, 4.300000000E-03,-1.000000000E-02, 4.445029513E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 4.445219937E+00,-1.432639966E-03, 3.087779951E-05
        27, 3.900000035E-03,-9.400000131E-03, 4.446681956E+00,-7.422411862E-03, 8.387150095E-04
        28, 3.800000041E-03,-9.400000203E-03, 4.447106951E+00,-7.169763479E-03, 8.814263595E-04
        29, 4.000000012E-03,-9.500000035E-03, 4.446369968E+00,-6.393730183E-03, 5.735644592E-04
        30, 4.100000004E-03,-9.600000011E-03, 4.446080012E+00,-5.289601089E-03, 3.611588978E-04
        31, 4.200000001E-03,-9.700000004E-03, 4.445877572E+00,-4.106048713E-03, 2.005184189E-04
        32, 4.300000000E-03,-9.800000001E-03, 4.445787006E+00,-2.836615811E-03, 9.124610849E-05
        33, 4.400000000E-03,-1.000000000E-02, 4.445946556E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 4.446107793E+00,-1.471786203E-03, 2.746977822E-05
        35, 3.900000068E-03,-9.300000249E-03, 4.446438934E+00,-8.658295087E-03, 1.097348545E-03
