nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 3.441006680E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 3.441328199E+00,-1.464704522E-03, 5.520022970E-05
         3, 3.800000000E-03,-9.900000004E-03, 3.441678700E+00,-1.388913133E-03, 5.662867275E-05
         4, 3.800000000E-03,-1.000000000E-02, 3.441357592E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 3.442222250E+00,-2.940809194E-03, 1.644324040E-04
         6, 3.800000001E-03,-9.800000013E-03, 3.442611201E+00,-2.799265609E-03, 1.698096037E-04
         7, 4.000000000E-03,-1.000000000E-02, 3.440877774E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 3.441191226E+00,-1.537588416E-03, 5.326808044E-05
         9, 3.900000004E-03,-9.700000017E-03, 3.443201181E+00,-4.427657216E-03, 3.306758421E-04
        10, 3.800000003E-03,-9.700000026E-03, 3.443665562E+00,-4.228907416E-03, 3.421973247E-04
        11, 4.000000001E-03,-9.800000005E-03, 3.442035370E+00,-3.076696824E-03, 1.575315008E-04
        12, 4.100000000E-03,-1.000000000E-02, 3.441017950E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 3.441294301E+00,-1.607236619E-03, 5.058340553E-05
        14, 3.900000008E-03,-9.600000034E-03, 3.443866209E+00,-5.922785335E-03, 5.496977271E-04
        15, 3.800000007E-03,-9.600000052E-03, 3.444417040E+00,-5.674434703E-03, 5.710701824E-04
        16, 4.000000003E-03,-9.700000010E-03, 3.442930629E+00,-4.617437714E-03, 3.159386751E-04
        17, 4.100000001E-03,-9.800000003E-03, 3.442061633E+00,-3.205652305E-03, 1.494664880E-04
        18, 4.200000000E-03,-1.000000000E-02, 3.441395697E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 3.441629313E+00,-1.673222737E-03, 4.735653536E-05
        20, 3.900000017E-03,-9.500000067E-03, 3.444166341E+00,-7.422301990E-03, 8.127176070E-04
        21, 3.800000017E-03,-9.500000105E-03, 3.444826186E+00,-7.130988583E-03, 8.474259765E-04
        22, 4.000000006E-03,-9.600000020E-03, 3.443501062E+00,-6.158420829E-03, 5.230042371E-04
        23, 4.100000002E-03,-9.700000006E-03, 3.442867004E+00,-4.796268668E-03, 2.979244736E-04
        24, 4.200000001E-03,-9.800000001E-03, 3.442310522E+00,-3.326340703E-03, 1.397042095E-04
        25, 4.300000000E-03,-1.000000000E-02, 3.441993219E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 3.442193702E+00,-1.734190729E-03, 4.361339648E-05
        27, 3.900000035E-03,-9.400000131E-03, 3.444003244E+00,-8.922183536E-03, 1.114319566E-03
        28, 3.800000041E-03,-9.400000203E-03, 3.444794624E+00,-8.593480644E-03, 1.165999750E-03
        29, 4.000000012E-03,-9.500000035E-03, 3.443686253E+00,-7.697110500E-03, 7.701880843E-04
        30, 4.100000004E-03,-9.600000011E-03, 3.443332521E+00,-6.378985241E-03, 4.909845530E-04
        31, 4.200000001E-03,-9.700000004E-03, 3.443017972E+00,-4.962240678E-03, 2.765049641E-04
        32, 4.300000000E-03,-9.800000001E-03, 3.442789555E+00,-3.437291020E-03, 1.279520619E-04
        33, 4.400000000E-03,-1.000000000E-02, 3.442827369E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 3.442996407E+00,-1.789607177E-03, 3.924183219E-05
        35, 3.900000068E-03,-9.300000249E-03, 3.443290518E+00,-1.041841617E-02, 1.449180680E-03
        36, 3.800000088E-03,-9.300000357E-03, 3.444240659E+00,-1.005677703E-02, 1.521398694E-03
        37, 4.000000030E-03,-9.400000093E-03, 3.443386830E+00,-9.230685953E-03, 1.052008936E-03
        38, 4.100000008E-03,-9.500000022E-03, 3.443398444E+00,-7.952807163E-03, 7.197238125E-04
        39, 4.200000002E-03,-9.600000005E-03, 3.443371282E+00,-6.582211795E-03, 4.534838467E-04
        40, 4.300000000E-03,-9.700000002E-03, 3.443388677E+00,-5.113488614E-03, 2.516922506E-04
        41, 4.399999997E-03,-9.800000002E-03, 3.443501101E+00,-3.537077487E-03, 1.144343987E-04
        42, 4.500000000E-03,-1.000000000E-02, 3.443900659E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.499999988E-03,-9.900000007E-03, 3.444036478E+00,-1.838593947E-03, 3.430343607E-05
        44, 3.900000148E-03,-9.200000503E-03, 3.441918507E+00,-1.190716067E-02, 1.813663241E-03
        45, 3.800000216E-03,-9.200000870E-03, 3.443057320E+00,-1.151597929E-02, 1.909660332E-03
        46, 4.000000058E-03,-9.300000169E-03, 3.442513774E+00,-1.075637712E-02, 1.363434900E-03
        47, 4.100000018E-03,-9.400000046E-03, 3.442959831E+00,-9.516177107E-03, 9.790664662E-04
        48, 4.200000006E-03,-9.500000013E-03, 3.443314144E+00,-8.186747003E-03, 6.614180799E-04
        49, 4.300000000E-03,-9.600000003E-03, 3.443625262E+00,-6.765861876E-03, 4.104817342E-04
        50, 4.399999996E-03,-9.700000003E-03, 3.443982154E+00,-5.248147175E-03, 2.235903662E-04
        51, 4.499999982E-03,-9.800000008E-03, 3.444442686E+00,-3.624292257E-03, 9.927224140E-05
        52, 4.600000000E-03,-1.000000000E-02, 3.445207833E+00, 0.000000000E+00, 0.000000000E+00
        53, 4.599999944E-03,-9.900000037E-03, 3.445308137E+00,-1.880458021E-03, 2.882047791E-05
        54, 3.900000354E-03,-9.100001052E-03, 3.439773902E+00,-1.338467723E-02, 2.205053653E-03
        55, 3.800000527E-03,-9.100002068E-03, 3.441135526E+00,-1.296635260E-02, 2.327702927E-03
        56, 4.000000126E-03,-9.200000326E-03, 3.440954385E+00,-1.227150806E-02, 1.701207561E-03
        57, 4.100000043E-03,-9.300000094E-03, 3.441927023E+00,-1.106770492E-02, 1.264352052E-03
        58, 4.200000012E-03,-9.400000021E-03, 3.442735882E+00,-9.775856483E-03, 8.957276666E-04
        59, 4.300000001E-03,-9.500000006E-03, 3.443442135E+00,-8.396491535E-03, 5.954534357E-04
        60, 4.399999983E-03,-9.600000004E-03, 3.444097720E+00,-6.927774174E-03, 3.621956756E-04
        61, 4.499999959E-03,-9.700000010E-03, 3.444797943E+00,-5.364458131E-03, 1.922978346E-04
        62, 4.599999900E-03,-9.800000044E-03, 3.445609133E+00,-3.697690412E-03, 8.253805753E-05
        63, 4.700000000E-03,-1.000000000E-02, 3.446737108E+00, 0.000000000E+00, 0.000000000E+00
        64, 4.699999831E-03,-9.900000126E-03, 3.446800320E+00,-1.914471149E-03, 2.281396564E-05
        65, 3.900000799E-03,-9.000002033E-03, 3.436732778E+00,-1.484722494E-02, 2.621591268E-03
        66, 3.800001038E-03,-9.000003546E-03, 3.438356161E+00,-1.440326152E-02, 2.773424857E-03
        67, 3.700000505E-03,-9.100003071E-03, 3.442653087E+00,-1.252152666E-02, 2.430727009E-03
        68, 3.700000201E-03,-9.200001496E-03, 3.444350939E+00,-1.110101831E-02, 1.989114033E-03
        69, 4.000000269E-03,-9.100000614E-03, 3.438590329E+00,-1.377346570E-02, 2.062928577E-03
        70, 4.100000088E-03,-9.200000167E-03, 3.440183497E+00,-1.260607733E-02, 1.572514246E-03
        71, 4.200000029E-03,-9.300000051E-03, 3.441545545E+00,-1.134962132E-02, 1.152171718E-03
        72, 4.300000005E-03,-9.400000009E-03, 3.442725819E+00,-1.000718274E-02, 8.022817704E-04
        73, 4.399999998E-03,-9.500000006E-03, 3.443787297E+00,-8.579788786E-03, 5.220113544E-04
        74, 4.499999943E-03,-9.600000006E-03, 3.444789221E+00,-7.065925704E-03, 3.088517083E-04
        75, 4.599999761E-03,-9.700000079E-03, 3.445832137E+00,-5.460736188E-03, 1.579961719E-04
        76, 4.699999533E-03,-9.800000256E-03, 3.446990713E+00,-3.756031048E-03, 6.432414979E-05
        77, 4.800000000E-03,-1.000000000E-02, 3.448473420E+00, 0.000000000E+00, 0.000000000E+00
        78, 4.799999557E-03,-9.900000333E-03, 3.448498318E+00,-1.939977500E-03, 1.631976229E-05
        79, 3.900001600E-03,-8.900003602E-03, 3.432665111E+00,-1.629070431E-02, 3.062314182E-03
        80, 3.800002131E-03,-8.900006311E-03, 3.434594423E+00,-1.582192706E-02, 3.245330324E-03
        81, 3.700001169E-03,-9.000005896E-03, 3.440138344E+00,-1.393051578E-02, 2.902514395E-03
        82, 4.000000565E-03,-9.000001121E-03, 3.435292892E+00,-1.525943766E-02, 2.447352231E-03
        83, 4.100000166E-03,-9.100000268E-03, 3.437605628E+00,-1.412983767E-02, 1.901709818E-03
        84, 4.200000054E-03,-9.200000082E-03, 3.439622901E+00,-1.290811833E-02, 1.427976563E-03
        85, 4.300000017E-03,-9.300000026E-03, 3.441381940E+00,-1.159954199E-02, 1.027263054E-03
        86, 4.400000000E-03,-9.400000009E-03, 3.442936309E+00,-1.020778168E-02, 6.990730135E-04
        87, 4.499999971E-03,-9.500000006E-03, 3.444351629E+00,-8.734421266E-03, 4.414838742E-04
        88, 4.599999603E-03,-9.600000148E-03, 3.445696816E+00,-7.178398067E-03, 2.507745809E-04
        89, 4.699999457E-03,-9.700000258E-03, 3.447076225E+00,-5.535428940E-03, 1.209000975E-04
        90, 4.799998529E-03,-9.800001100E-03, 3.448573470E+00,-3.798198867E-03, 4.475273141E-05
        91, 4.900000000E-03,-1.000000000E-02, 3.450396453E+00, 0.000000000E+00, 0.000000000E+00
        92, 4.899998826E-03,-9.900001044E-03, 3.450382216E+00,-1.956365961E-03, 9.383605129E-06
        93, 3.900003141E-03,-8.800006227E-03, 3.427434987E+00,-1.771032815E-02, 3.526882188E-03
        94, 3.800004301E-03,-8.800010997E-03, 3.429719733E+00,-1.721709350E-02, 3.742599152E-03
        95, 3.700002498E-03,-8.900010719E-03, 3.436687020E+00,-1.532253139E-02, 3.402614149E-03
        96, 4.000001089E-03,-8.900001954E-03, 3.430926688E+00,-1.672602325E-02, 2.854073218E-03
        97, 4.100000384E-03,-9.000000599E-03, 3.434059878E+00,-1.563711746E-02, 2.251283454E-03
        98, 4.200000094E-03,-9.100000133E-03, 3.436838825E+00,-1.445109314E-02, 1.722024841E-03
        99, 4.300000031E-03,-9.200000042E-03, 3.439286633E+00,-1.317504179E-02, 1.268243649E-03
       100, 4.400000003E-03,-9.300000010E-03, 3.441444641E+00,-1.181501953E-02, 8.902598768E-04
       101, 4.499999982E-03,-9.400000016E-03, 3.443370124E+00,-1.037540051E-02, 5.866568876E-04
       102, 4.599999851E-03,-9.500000048E-03, 3.445133472E+00,-8.858381889E-03, 3.543550298E-04
       103, 4.699999259E-03,-9.600000359E-03, 3.446813409E+00,-7.263472998E-03, 1.883590644E-04
       104, 4.799997665E-03,-9.700001540E-03, 3.448517451E+00,-5.587131186E-03, 8.127590971E-05
       105, 4.899997287E-03,-9.800002679E-03, 3.450338926E+00,-3.823199528E-03, 2.397230693E-05
       106, 5.000000000E-03,-1.000000000E-02, 3.452482655E+00, 0.000000000E+00, 0.000000000E+00
       107, 4.999997123E-03,-9.900003338E-03, 3.452427802E+00,-1.963082138E-03, 2.082135305E-06
       108, 3.900005971E-03,-8.700010572E-03, 3.420904193E+00,-1.910027989E-02, 4.015239571E-03
       109, 3.800008605E-03,-8.700018664E-03, 3.423599154E+00,-1.858275482E-02, 4.264731003E-03
       110, 3.700005365E-03,-8.800019165E-03, 3.432173960E+00,-1.669185803E-02, 3.929704028E-03
       111, 4.000002133E-03,-8.800003357E-03, 3.425350517E+00,-1.816886728E-02, 3.283242615E-03
       112, 4.100000644E-03,-8.900000879E-03, 3.429405349E+00,-1.712522372E-02, 2.621369619E-03
       113, 4.200000172E-03,-9.000000233E-03, 3.433054952E+00,-1.597767030E-02, 2.034201696E-03
       114, 4.300000056E-03,-9.100000071E-03, 3.436305949E+00,-1.473473481E-02, 1.524710202E-03
       115, 4.400000023E-03,-9.200000028E-03, 3.439184937E+00,-1.340447949E-02, 1.094138958E-03
       116, 4.499999998E-03,-9.300000015E-03, 3.441738038E+00,-1.199385027E-02, 7.419312310E-04
       117, 4.599999964E-03,-9.400000070E-03, 3.444026624E+00,-1.050801960E-02, 4.657336497E-04
       118, 4.699999673E-03,-9.500000210E-03, 3.446127114E+00,-8.949860713E-03, 2.612108333E-04
       119, 4.799998183E-03,-9.600002033E-03, 3.448127704E+00,-7.319598664E-03, 1.220623448E-04
       120, 4.899995921E-03,-9.700004156E-03, 3.450138585E+00,-5.614640370E-03, 3.944718423E-05
       121, 4.999994261E-03,-9.800007580E-03, 3.452263649E+00,-3.830135450E-03, 2.164575561E-06
       122, 5.100000000E-03,-1.000000000E-02, 3.454701664E+00, 0.000000000E+00, 0.000000000E+00
       123, 5.099994254E-03,-9.900009685E-03, 3.454605314E+00,-1.959654266E-03,-5.504937162E-06
       124, 3.900011719E-03,-8.600018424E-03, 3.412935033E+00,-2.045344419E-02, 4.527339207E-03
       125, 3.800019556E-03,-8.600038558E-03, 3.416100567E+00,-1.991180807E-02, 4.811250694E-03
       126, 3.700013745E-03,-8.700043997E-03, 3.426472134E+00,-1.803211511E-02, 4.482793560E-03
       127, 4.000003935E-03,-8.700005436E-03, 3.418420797E+00,-1.958228883E-02, 3.735256964E-03
       128, 4.100001430E-03,-8.800001914E-03, 3.423495646E+00,-1.859017847E-02, 3.012626485E-03
       129, 4.200000353E-03,-8.900000406E-03, 3.428125172E+00,-1.748582708E-02, 2.365212674E-03
       130, 4.300000106E-03,-9.000000121E-03, 3.432296460E+00,-1.627870466E-02, 1.797153046E-03
       131, 4.400000034E-03,-9.100000042E-03, 3.436019522E+00,-1.497848303E-02, 1.310811889E-03
       132, 4.500000094E-03,-9.200000068E-03, 3.439324680E+00,-1.359429853E-02, 9.066701672E-04
       133, 4.600000010E-03,-9.300000064E-03, 3.442262997E+00,-1.213407444E-02, 5.832316815E-04
