nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 6.092725861E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 6.092995433E+00,-1.016225689E-03, 2.805542901E-05
         3, 3.800000000E-03,-9.900000004E-03, 6.092684150E+00,-9.773038992E-04, 2.929736617E-05
         4, 3.800000000E-03,-1.000000000E-02, 6.092389653E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 6.093789921E+00,-2.022174021E-03, 8.444417601E-05
         6, 3.800000001E-03,-9.800000013E-03, 6.093531593E+00,-1.948412951E-03, 8.840226982E-05
         7, 4.000000000E-03,-1.000000000E-02, 6.093201884E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 6.093450767E+00,-1.053198947E-03, 2.654229045E-05
         9, 3.900000004E-03,-9.700000017E-03, 6.094727796E+00,-3.020004624E-03, 1.710445817E-04
        10, 3.800000003E-03,-9.700000026E-03, 6.094531908E+00,-2.914956506E-03, 1.796260386E-04
        11, 4.000000001E-03,-9.800000005E-03, 6.094189101E+00,-2.091994941E-03, 7.969119287E-05
        12, 4.100000000E-03,-1.000000000E-02, 6.093826565E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 6.094054247E+00,-1.087923622E-03, 2.475552707E-05
        14, 3.900000008E-03,-9.600000034E-03, 6.095485818E+00,-4.011499391E-03, 2.872224739E-04
        15, 3.800000007E-03,-9.600000052E-03, 6.095360191E+00,-3.878125961E-03, 3.023176563E-04
        16, 4.000000003E-03,-9.700000010E-03, 6.095054691E+00,-3.119079078E-03, 1.609956055E-04
        17, 4.100000001E-03,-9.800000003E-03, 6.094729963E+00,-2.157279399E-03, 7.417304192E-05
        18, 4.200000000E-03,-1.000000000E-02, 6.094601250E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 6.094805551E+00,-1.120033403E-03, 2.272571971E-05
        20, 3.900000017E-03,-9.500000067E-03, 6.096065609E+00,-4.998026661E-03, 4.292045832E-04
        21, 3.800000017E-03,-9.500000105E-03, 6.096015334E+00,-4.838852670E-03, 4.527675075E-04
        22, 4.000000006E-03,-9.600000020E-03, 6.095736648E+00,-4.136841057E-03, 2.696781536E-04
        23, 4.100000002E-03,-9.700000006E-03, 6.095514434E+00,-3.211324065E-03, 1.494646776E-04
        24, 4.200000001E-03,-9.800000001E-03, 6.095411899E+00,-2.217383652E-03, 6.791348738E-05
        25, 4.300000000E-03,-1.000000000E-02, 6.095524613E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 6.095703132E+00,-1.149187091E-03, 2.046179081E-05
        27, 3.900000035E-03,-9.400000131E-03, 6.096423706E+00,-5.980608828E-03, 5.951100203E-04
        28, 3.800000041E-03,-9.400000203E-03, 6.096455189E+00,-5.797655111E-03, 6.290601400E-04
        29, 4.000000012E-03,-9.500000035E-03, 6.096235574E+00,-5.147143958E-03, 4.020237210E-04
        30, 4.100000004E-03,-9.600000011E-03, 6.096114425E+00,-4.253082841E-03, 2.496736746E-04
        31, 4.200000001E-03,-9.700000004E-03, 6.096107640E+00,-3.295871393E-03, 1.364437856E-04
        32, 4.300000000E-03,-9.800000001E-03, 6.096233820E+00,-2.271676112E-03, 6.093477452E-05
        33, 4.400000000E-03,-1.000000000E-02, 6.096592463E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 6.096743238E+00,-1.175074452E-03, 1.795780980E-05
        35, 3.900000068E-03,-9.300000249E-03, 6.096532212E+00,-6.959949852E-03, 7.829587510E-04
        36, 3.800000088E-03,-9.300000357E-03, 6.096652794E+00,-6.754793806E-03, 8.292236336E-04
        37, 4.000000030E-03,-9.400000093E-03, 6.096507896E+00,-6.151510370E-03, 5.562231598E-04
        38, 4.100000008E-03,-9.500000022E-03, 6.096527798E+00,-5.284954578E-03, 3.712273759E-04
        39, 4.200000002E-03,-9.600000005E-03, 6.096620128E+00,-4.359157471E-03, 2.272257648E-04
        40, 4.300000000E-03,-9.700000002E-03, 6.096833813E+00,-3.371864370E-03, 1.219646568E-04
        41, 4.399999997E-03,-9.800000002E-03, 6.097192537E+00,-2.319576331E-03, 5.324622774E-05
        42, 4.500000000E-03,-1.000000000E-02, 6.097798607E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.499999988E-03,-9.900000007E-03, 6.097919909E+00,-1.197370824E-03, 1.521967935E-05
        44, 3.900000148E-03,-9.200000503E-03, 6.096347481E+00,-7.936472287E-03, 9.915608986E-04
        45, 3.800000216E-03,-9.200000870E-03, 6.096566799E+00,-7.710298531E-03, 1.051923912E-03
        46, 4.000000058E-03,-9.300000169E-03, 6.096524596E+00,-7.151123720E-03, 7.303065666E-04
        47, 4.100000018E-03,-9.400000046E-03, 6.096711294E+00,-6.308975148E-03, 5.123994780E-04
        48, 4.200000006E-03,-9.500000013E-03, 6.096943913E+00,-5.410220190E-03, 3.368734198E-04
        49, 4.300000000E-03,-9.600000003E-03, 6.097253355E+00,-4.454035675E-03, 2.023923738E-04
        50, 4.399999996E-03,-9.700000003E-03, 6.097690100E+00,-3.438486432E-03, 1.060779656E-04
        51, 4.499999982E-03,-9.800000008E-03, 6.098282440E+00,-2.360500437E-03, 4.487053580E-05
        52, 4.600000000E-03,-1.000000000E-02, 6.099134935E+00, 0.000000000E+00, 0.000000000E+00
        53, 4.599999944E-03,-9.900000037E-03, 6.099225176E+00,-1.215771119E-03, 1.225803303E-05
        54, 3.900000354E-03,-9.100001052E-03, 6.095829573E+00,-8.910413480E-03, 1.219951479E-03
        55, 3.800000527E-03,-9.100002068E-03, 6.096157714E+00,-8.664021467E-03, 1.296056368E-03
        56, 4.000000126E-03,-9.200000326E-03, 6.096239914E+00,-8.146862095E-03, 9.232505118E-04
        57, 4.100000043E-03,-9.300000094E-03, 6.096634315E+00,-7.326825031E-03, 6.713358159E-04
        58, 4.200000012E-03,-9.400000021E-03, 6.097035884E+00,-6.451644079E-03, 4.637390482E-04
        59, 4.300000001E-03,-9.500000006E-03, 6.097483889E+00,-5.521772899E-03, 2.990449477E-04
        60, 4.399999983E-03,-9.600000004E-03, 6.098011709E+00,-4.536723133E-03, 1.752565131E-04
        61, 4.499999959E-03,-9.700000010E-03, 6.098671441E+00,-3.494947578E-03, 8.884285064E-05
        62, 4.599999900E-03,-9.800000044E-03, 6.099495981E+00,-2.393898123E-03, 3.584443872E-05
        63, 4.700000000E-03,-1.000000000E-02, 6.100591108E+00, 0.000000000E+00, 0.000000000E+00
        64, 4.699999831E-03,-9.900000126E-03, 6.100648835E+00,-1.229985475E-03, 9.088147709E-06
        65, 3.900000799E-03,-9.000002033E-03, 6.094928432E+00,-9.881754996E-03, 1.467557377E-03
        66, 3.800001038E-03,-9.000003546E-03, 6.095377343E+00,-9.615573978E-03, 1.560994293E-03
        67, 3.700000505E-03,-9.100003071E-03, 6.096590019E+00,-8.401897772E-03, 1.362522049E-03
        68, 3.700000201E-03,-9.200001496E-03, 6.096891449E+00,-7.469999103E-03, 1.104294832E-03
        69, 4.000000269E-03,-9.100000614E-03, 6.095612955E+00,-9.139361846E-03, 1.134250149E-03
        70, 4.100000088E-03,-9.200000167E-03, 6.096249502E+00,-8.339890008E-03, 8.471101435E-04
        71, 4.200000029E-03,-9.300000051E-03, 6.096863967E+00,-7.485628319E-03, 6.061531826E-04
        72, 4.300000005E-03,-9.400000009E-03, 6.097482280E+00,-6.578223276E-03, 4.103844428E-04
        73, 4.399999998E-03,-9.500000006E-03, 6.098145917E+00,-5.618472825E-03, 2.578729215E-04
        74, 4.499999943E-03,-9.600000006E-03, 6.098890952E+00,-4.606265458E-03, 1.459286968E-04
        75, 4.599999761E-03,-9.700000079E-03, 6.099770932E+00,-3.540507504E-03, 7.033932603E-05
        76, 4.699999533E-03,-9.800000256E-03, 6.100823374E+00,-2.419255543E-03, 2.621672043E-05
        77, 4.800000000E-03,-1.000000000E-02, 6.102154167E+00, 0.000000000E+00, 0.000000000E+00
        78, 4.799999557E-03,-9.900000333E-03, 6.102178135E+00,-1.239753463E-03, 5.727918501E-06
        79, 3.900001600E-03,-8.900003602E-03, 6.093589018E+00,-1.085016572E-02, 1.734171268E-03
        80, 3.800002131E-03,-8.900006311E-03, 6.094173286E+00,-1.056431016E-02, 1.846371724E-03
        81, 3.700001169E-03,-9.000005896E-03, 6.095930352E+00,-9.332190926E-03, 1.643021828E-03
        82, 4.000000565E-03,-9.000001121E-03, 6.094592026E+00,-1.012897068E-02, 1.362786868E-03
        83, 4.100000166E-03,-9.100000268E-03, 6.095514361E+00,-9.349212883E-03, 1.039077331E-03
        84, 4.200000054E-03,-9.200000082E-03, 6.096379861E+00,-8.514041138E-03, 7.632954585E-04
        85, 4.300000017E-03,-9.300000026E-03, 6.097215028E+00,-7.626120987E-03, 5.349530371E-04
        86, 4.400000000E-03,-9.400000009E-03, 6.098049531E+00,-6.687465612E-03, 3.525307277E-04
        87, 4.499999971E-03,-9.500000006E-03, 6.098926490E+00,-5.699248070E-03, 2.135318419E-04
        88, 4.599999603E-03,-9.600000148E-03, 6.099884789E+00,-4.661778798E-03, 1.145504421E-04
        89, 4.699999457E-03,-9.700000258E-03, 6.100979312E+00,-3.574484840E-03, 5.066699041E-05
        90, 4.799998529E-03,-9.800001100E-03, 6.102252502E+00,-2.436105221E-03, 1.604246692E-05
        91, 4.900000000E-03,-1.000000000E-02, 6.103809009E+00, 0.000000000E+00, 0.000000000E+00
        92, 4.899998826E-03,-9.900001044E-03, 6.103798582E+00,-1.244826690E-03, 2.194259013E-06
        93, 3.900003141E-03,-8.800006227E-03, 6.091751927E+00,-1.181498817E-02, 2.019875183E-03
        94, 3.800004301E-03,-8.800010997E-03, 6.092488492E+00,-1.150931716E-02, 2.152091439E-03
        95, 3.700002498E-03,-8.900010719E-03, 6.094862547E+00,-1.025993271E-02, 1.945323884E-03
        96, 4.000001089E-03,-8.900001954E-03, 6.093119246E+00,-1.111568389E-02, 1.608868518E-03
        97, 4.100000384E-03,-9.000000599E-03, 6.094375443E+00,-1.035550202E-02, 1.246888452E-03
        98, 4.200000094E-03,-9.100000133E-03, 6.095538471E+00,-9.538362325E-03, 9.346820576E-04
        99, 4.300000031E-03,-9.200000042E-03, 6.096633033E+00,-8.667831569E-03, 6.720648596E-04
       100, 4.400000003E-03,-9.300000010E-03, 6.097687443E+00,-7.746981666E-03, 4.580072133E-04
       101, 4.499999982E-03,-9.400000016E-03, 6.098734767E+00,-6.778210507E-03, 2.904343736E-04
       102, 4.599999851E-03,-9.500000048E-03, 6.099819897E+00,-5.763107221E-03, 1.662403958E-04
       103, 4.699999259E-03,-9.600000359E-03, 6.100984907E+00,-4.702456878E-03, 8.129195340E-05
       104, 4.799997665E-03,-9.700001540E-03, 6.102285573E+00,-3.596254259E-03, 2.994363647E-05
       105, 4.899997287E-03,-9.800002679E-03, 6.103769978E+00,-2.444032398E-03, 5.390275767E-06
       106, 5.000000000E-03,-1.000000000E-02, 6.105538060E+00, 0.000000000E+00, 0.000000000E+00
       107, 4.999997123E-03,-9.900003338E-03, 6.105492904E+00,-1.244997030E-03,-1.484975126E-06
       108, 3.900005971E-03,-8.700010572E-03, 6.089352741E+00,-1.277518021E-02, 2.325001298E-03
       109, 3.800008605E-03,-8.700018664E-03, 6.090261434E+00,-1.244933577E-02, 2.478311271E-03
       110, 3.700005365E-03,-8.800019165E-03, 6.093331741E+00,-1.118394786E-02, 2.269193584E-03
       111, 4.000002133E-03,-8.800003357E-03, 6.091132707E+00,-1.209912510E-02, 1.872750073E-03
       112, 4.100000644E-03,-8.900000879E-03, 6.092772286E+00,-1.135911336E-02, 1.470737893E-03
       113, 4.200000172E-03,-9.000000233E-03, 6.094284330E+00,-1.055970459E-02, 1.120192210E-03
       114, 4.300000056E-03,-9.100000071E-03, 6.095688188E+00,-9.705290115E-03, 8.214238619E-04
       115, 4.400000023E-03,-9.200000028E-03, 6.097009432E+00,-8.799884419E-03, 5.737818474E-04
       116, 4.499999998E-03,-9.300000015E-03, 6.098278951E+00,-7.846976086E-03, 3.756612756E-04
       117, 4.599999964E-03,-9.400000070E-03, 6.099533355E+00,-6.849387177E-03, 2.244060739E-04
       118, 4.699999673E-03,-9.500000210E-03, 6.100818860E+00,-5.809153933E-03, 1.162644628E-04
       119, 4.799998183E-03,-9.600002033E-03, 6.102181260E+00,-4.727565420E-03, 4.636039012E-05
       120, 4.899995921E-03,-9.700004156E-03, 6.103676880E+00,-3.605283275E-03, 8.316491807E-06
       121, 4.999994261E-03,-9.800007580E-03, 6.105359549E+00,-2.442661798E-03,-5.659501308E-06
       122, 5.100000000E-03,-1.000000000E-02, 6.107323038E+00, 0.000000000E+00, 0.000000000E+00
       123, 5.099994254E-03,-9.900009685E-03, 6.107241570E+00,-1.240068797E-03,-5.254567577E-06
       124, 3.900011719E-03,-8.600018424E-03, 6.086323031E+00,-1.372924999E-02, 2.650052512E-03
       125, 3.800019556E-03,-8.600038558E-03, 6.087426641E+00,-1.338266520E-02, 2.825326395E-03
       126, 3.700013745E-03,-8.700043997E-03, 6.091279397E+00,-1.210268952E-02, 2.614562563E-03
       127, 4.000003935E-03,-8.700005436E-03, 6.088565281E+00,-1.307847442E-02, 2.154948653E-03
       128, 4.100001430E-03,-8.800001914E-03, 6.090640571E+00,-1.235994928E-02, 1.711063312E-03
       129, 4.200000353E-03,-8.900000406E-03, 6.092555103E+00,-1.157877540E-02, 1.320187674E-03
       130, 4.300000106E-03,-9.000000121E-03, 6.094322770E+00,-1.074002355E-02, 9.831432578E-04
       131, 4.400000034E-03,-9.100000042E-03, 6.095964625E+00,-9.848576172E-03, 6.997632654E-04
       132, 4.500000094E-03,-9.200000068E-03, 6.097507930E+00,-8.908918789E-03, 4.688970778E-04
       133, 4.600000010E-03,-9.300000064E-03, 6.098985895E+00,-7.924985357E-03, 2.883424675E-04
       134, 4.699999983E-03,-9.400000216E-03, 6.100438652E+00,-6.900039043E-03, 1.548236876E-04
       135, 4.799999272E-03,-9.500001323E-03, 6.101913957E+00,-5.836592454E-03, 6.392086156E-05
       136, 4.899996668E-03,-9.600003772E-03, 6.103461203E+00,-4.736509606E-03, 9.999732624E-06
       137, 4.999992841E-03,-9.700012455E-03, 6.105137877E+00,-3.601079893E-03,-1.405302592E-05
       138, 5.099990580E-03,-9.800018296E-03, 6.107001101E+00,-2.431689917E-03,-1.700856966E-05
       139, 5.200000000E-03,-1.000000000E-02, 6.109142980E+00, 0.000000000E+00, 0.000000000E+00
       140, 5.199990734E-03,-9.900022282E-03, 6.109024651E+00,-1.229896171E-03,-9.089597762E-06
       141, 3.900022349E-03,-8.500031457E-03, 6.082590560E+00,-1.467520613E-02, 2.995648886E-03
       142, 3.800036665E-03,-8.500067673E-03, 6.083914982E+00,-1.430726762E-02, 3.193595147E-03
       143, 3.700024163E-03,-8.600067862E-03, 6.088642485E+00,-1.301452487E-02, 2.981664597E-03
       144, 4.000008760E-03,-8.600011348E-03, 6.085345784E+00,-1.405237978E-02, 2.456145449E-03
       145, 4.100002478E-03,-8.700002993E-03, 6.087910411E+00,-1.335741681E-02, 1.968576021E-03
       146, 4.200000614E-03,-8.800000660E-03, 6.090284015E+00,-1.259577062E-02, 1.535312788E-03
       147, 4.300000198E-03,-8.900000203E-03, 6.092473068E+00,-1.177308910E-02, 1.157761941E-03
       148, 4.400000060E-03,-9.000000061E-03, 6.094493542E+00,-1.089500670E-02, 8.363071037E-04
       149, 4.500000077E-03,-9.100000085E-03, 6.096367769E+00,-9.966912475E-03, 5.702734108E-04
       150, 4.600000297E-03,-9.200000249E-03, 6.098125546E+00,-8.993780280E-03, 3.579617951E-04
       151, 4.700000205E-03,-9.300000367E-03, 6.099802387E+00,-7.980011633E-03, 1.965565675E-04
       152, 4.800000277E-03,-9.400001190E-03, 6.101441628E+00,-6.929328441E-03, 8.212717674E-05
       153, 4.899999188E-03,-9.500005888E-03, 6.103093193E+00,-5.844732216E-03, 9.567210206E-06
       154, 4.999994552E-03,-9.600014647E-03, 6.104810344E+00,-4.728689149E-03,-2.752168248E-05
       155, 5.099988586E-03,-9.700027878E-03, 6.106650420E+00,-3.583294756E-03,-3.699184679E-05
       156, 5.199985457E-03,-9.800044130E-03, 6.108675805E+00,-2.410826427E-03,-2.855161471E-05
       157, 5.300000000E-03,-1.000000000E-02, 6.110973560E+00, 0.000000000E+00, 0.000000000E+00
       158, 5.299987917E-03,-9.900043539E-03, 6.110819427E+00,-1.214387889E-03,-1.297382870E-05
       159, 3.900038668E-03,-8.400049529E-03, 6.078079960E+00,-1.561052098E-02, 3.362463889E-03
