nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 1.905682360E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 1.906001211E+00,-2.132812887E-03, 1.086008594E-04
         3, 3.800000000E-03,-9.900000004E-03, 1.907190431E+00,-1.985665838E-03, 1.094498922E-04
         4, 3.800000000E-03,-1.000000000E-02, 1.906851993E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 1.906924565E+00,-4.343376763E-03, 3.215530461E-04
         6, 3.800000001E-03,-9.800000013E-03, 1.908170846E+00,-4.072181473E-03, 3.260264082E-04
         7, 4.000000000E-03,-1.000000000E-02, 1.904814586E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 1.905113010E+00,-2.277502619E-03, 1.065631557E-04
         9, 3.900000004E-03,-9.700000017E-03, 1.907814541E+00,-6.611224213E-03, 6.375851105E-04
        10, 3.800000003E-03,-9.700000026E-03, 1.909158111E+00,-6.238032703E-03, 6.507696559E-04
        11, 4.000000001E-03,-9.800000005E-03, 1.905969175E+00,-4.607436119E-03, 3.135136798E-04
        12, 4.100000000E-03,-1.000000000E-02, 1.904264606E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 1.904548814E+00,-2.418592154E-03, 1.034438601E-04
        14, 3.900000008E-03,-9.600000034E-03, 1.908062081E+00,-8.909426007E-03, 1.044752958E-03
        15, 3.800000007E-03,-9.600000052E-03, 1.909550852E+00,-8.454762557E-03, 1.073237405E-03
        16, 4.000000003E-03,-9.700000010E-03, 1.906747863E+00,-6.970690579E-03, 6.173458495E-04
        17, 4.100000001E-03,-9.800000003E-03, 1.905334146E+00,-4.861292169E-03, 3.014688785E-04
        18, 4.200000000E-03,-1.000000000E-02, 1.904085502E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 1.904346648E+00,-2.553119291E-03, 9.890704023E-05
        20, 3.900000017E-03,-9.500000067E-03, 1.907507166E+00,-1.120996437E-02, 1.519302666E-03
        21, 3.800000017E-03,-9.500000105E-03, 1.909196767E+00,-1.069233563E-02, 1.570543761E-03
        22, 4.000000006E-03,-9.600000020E-03, 1.906840769E+00,-9.342745239E-03, 1.004831731E-03
        23, 4.100000002E-03,-9.700000006E-03, 1.905989523E+00,-7.312341214E-03, 5.898912381E-04
        24, 4.200000001E-03,-9.800000001E-03, 1.905046941E+00,-5.101696758E-03, 2.858546046E-04
        25, 4.300000000E-03,-1.000000000E-02, 1.904329320E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 1.904543419E+00,-2.680184710E-03, 9.286237944E-05
        27, 3.900000035E-03,-9.400000131E-03, 1.905900635E+00,-1.348800362E-02, 2.045657371E-03
        28, 3.800000041E-03,-9.400000203E-03, 1.907855149E+00,-1.292282618E-02, 2.127261729E-03
        29, 4.000000012E-03,-9.500000035E-03, 1.906077653E+00,-1.169846616E-02, 1.451532248E-03
        30, 4.100000004E-03,-9.600000011E-03, 1.905920696E+00,-9.749932336E-03, 9.531307971E-04
        31, 4.200000001E-03,-9.700000004E-03, 1.905568876E+00,-7.632081672E-03, 5.552677592E-04
        32, 4.300000000E-03,-9.800000001E-03, 1.905133241E+00,-5.325758888E-03, 2.668852688E-04
        33, 4.400000000E-03,-1.000000000E-02, 1.904973358E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 1.905138206E+00,-2.798664305E-03, 8.551845551E-05
        35, 3.900000068E-03,-9.300000249E-03, 1.903018664E+00,-1.572346326E-02, 2.609973784E-03
        36, 3.800000088E-03,-9.300000357E-03, 1.905306571E+00,-1.512266351E-02, 2.728525269E-03
        37, 4.000000030E-03,-9.400000093E-03, 1.904204654E+00,-1.401683203E-02, 1.942473613E-03
        38, 4.100000008E-03,-9.500000022E-03, 1.904943859E+00,-1.215273028E-02, 1.367200631E-03
        39, 4.200000002E-03,-9.600000005E-03, 1.905332102E+00,-1.012637103E-02, 8.895142980E-04
        40, 4.300000000E-03,-9.700000002E-03, 1.905512566E+00,-7.925841924E-03, 5.131060940E-04
        41, 4.399999997E-03,-9.800000002E-03, 1.905610305E+00,-5.530371141E-03, 2.437365220E-04
        42, 4.500000000E-03,-1.000000000E-02, 1.906014460E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.499999988E-03,-9.900000007E-03, 1.906137042E+00,-2.905464278E-03, 7.677385531E-05
        44, 3.900000148E-03,-9.200000503E-03, 1.898614975E+00,-1.790092184E-02, 3.203198122E-03
        45, 3.800000216E-03,-9.200000870E-03, 1.901308288E+00,-1.727293515E-02, 3.364071799E-03
        46, 4.000000058E-03,-9.300000169E-03, 1.900994491E+00,-1.628186337E-02, 2.465077419E-03
        47, 4.100000018E-03,-9.400000046E-03, 1.902807744E+00,-1.450433155E-02, 1.818007434E-03
        48, 4.200000006E-03,-9.500000013E-03, 1.904141463E+00,-1.256803891E-02, 1.266460546E-03
        49, 4.300000000E-03,-9.600000003E-03, 1.905101636E+00,-1.046744806E-02, 8.144726315E-04
        50, 4.399999996E-03,-9.700000003E-03, 1.905839292E+00,-8.189645623E-03, 4.633277981E-04
        51, 4.499999982E-03,-9.800000008E-03, 1.906490225E+00,-5.712345897E-03, 2.164640978E-04
        52, 4.600000000E-03,-1.000000000E-02, 1.907469456E+00, 0.000000000E+00, 0.000000000E+00
        53, 4.599999944E-03,-9.900000037E-03, 1.907549662E+00,-2.999344706E-03, 6.668730564E-05
        54, 3.900000354E-03,-9.100001052E-03, 1.892450867E+00,-2.000820014E-02, 3.818826084E-03
        55, 3.800000527E-03,-9.100002068E-03, 1.895628491E+00,-1.935840269E-02, 4.026137210E-03
        56, 4.000000126E-03,-9.200000326E-03, 1.896195188E+00,-1.848205842E-02, 3.011423821E-03
        57, 4.100000043E-03,-9.300000094E-03, 1.899278649E+00,-1.679334171E-02, 2.294316462E-03
        58, 4.200000012E-03,-9.400000021E-03, 1.901748835E+00,-1.494591910E-02, 1.672828486E-03
        59, 4.300000001E-03,-9.500000006E-03, 1.903701637E+00,-1.293986589E-02, 1.149820405E-03
        60, 4.399999983E-03,-9.600000004E-03, 1.905252880E+00,-1.076899221E-02, 7.282255582E-04
        61, 4.499999959E-03,-9.700000010E-03, 1.906560686E+00,-8.419877030E-03, 4.063965718E-04
        62, 4.599999900E-03,-9.800000044E-03, 1.907777426E+00,-5.868778069E-03, 1.854587786E-04
        63, 4.700000000E-03,-1.000000000E-02, 1.909332804E+00, 0.000000000E+00, 0.000000000E+00
        64, 4.699999831E-03,-9.900000126E-03, 1.909369672E+00,-3.078458496E-03, 5.529418833E-05
        65, 3.900000799E-03,-9.000002033E-03, 1.884288941E+00,-2.203394638E-02, 4.453267958E-03
        66, 3.800001038E-03,-9.000003546E-03, 1.888035460E+00,-2.136576462E-02, 4.709479433E-03
        67, 3.700000505E-03,-9.100003071E-03, 1.899038818E+00,-1.866260601E-02, 4.197669265E-03
        68, 3.700000201E-03,-9.200001496E-03, 1.904225060E+00,-1.660244157E-02, 3.493531799E-03
        69, 4.000000269E-03,-9.100000614E-03, 1.889560643E+00,-2.060822731E-02, 3.576775495E-03
