nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1, 3.900000000E-03,-1.000000000E-02, 3.047983443E+00, 0.000000000E+00, 0.000000000E+00
         2, 3.900000000E-03,-9.900000003E-03, 3.048296260E+00,-1.586714299E-03, 6.376683339E-05
         3, 3.800000000E-03,-9.900000004E-03, 3.048796003E+00,-1.499467609E-03, 6.526771645E-05
         4, 3.800000000E-03,-1.000000000E-02, 3.048472743E+00, 0.000000000E+00, 0.000000000E+00
         5, 3.900000002E-03,-9.800000008E-03, 3.049199712E+00,-3.193564898E-03, 1.900759829E-04
         6, 3.800000001E-03,-9.800000013E-03, 3.049745568E+00,-3.030874017E-03, 1.953456206E-04
         7, 4.000000000E-03,-1.000000000E-02, 3.047718840E+00, 0.000000000E+00, 0.000000000E+00
         8, 4.000000001E-03,-9.900000002E-03, 3.048023586E+00,-1.671301722E-03, 6.177170241E-05
         9, 3.900000004E-03,-9.700000017E-03, 3.050183844E+00,-4.817713918E-03, 3.807105349E-04
        10, 3.800000003E-03,-9.700000026E-03, 3.050806028E+00,-4.590101364E-03, 3.927712450E-04
        11, 4.000000001E-03,-9.800000005E-03, 3.048875660E+00,-3.350322108E-03, 1.827625768E-04
        12, 4.100000000E-03,-1.000000000E-02, 3.047723807E+00, 0.000000000E+00, 0.000000000E+00
        13, 4.100000000E-03,-9.900000001E-03, 3.048003248E+00,-1.752288282E-03, 5.899016793E-05
        14, 3.900000008E-03,-9.600000034E-03, 3.050799697E+00,-6.454221009E-03, 6.312543376E-04
        15, 3.800000007E-03,-9.600000052E-03, 3.051516855E+00,-6.171016236E-03, 6.540523595E-04
        16, 4.000000003E-03,-9.700000010E-03, 3.049771808E+00,-5.035543248E-03, 3.648703523E-04
        17, 4.100000001E-03,-9.800000003E-03, 3.048785316E+00,-3.499491320E-03, 1.737364158E-04
        18, 4.200000000E-03,-1.000000000E-02, 3.048005956E+00, 0.000000000E+00, 0.000000000E+00
        19, 4.200000000E-03,-9.900000001E-03, 3.048245402E+00,-1.829041981E-03, 5.541775848E-05
        20, 3.900000017E-03,-9.500000067E-03, 3.050988142E+00,-8.096574637E-03, 9.305760742E-04
        21, 3.800000017E-03,-9.500000105E-03, 3.051826895E+00,-7.766028422E-03, 9.681656372E-04
        22, 4.000000006E-03,-9.600000020E-03, 3.050285114E+00,-6.723350945E-03, 6.021738752E-04
        23, 4.100000002E-03,-9.700000006E-03, 3.049585239E+00,-5.241321199E-03, 3.451738557E-04
        24, 4.200000001E-03,-9.800000001E-03, 3.048940495E+00,-3.639492390E-03, 1.629361434E-04
        25, 4.300000000E-03,-1.000000000E-02, 3.048542407E+00, 0.000000000E+00, 0.000000000E+00
        26, 4.300000000E-03,-9.900000001E-03, 3.048746663E+00,-1.900528225E-03, 5.127347170E-05
        27, 3.900000035E-03,-9.400000131E-03, 3.050626886E+00,-9.738227440E-03, 1.271897449E-03
        28, 3.800000041E-03,-9.400000203E-03, 3.051616403E+00,-9.367300164E-03, 1.328507035E-03
        29, 4.000000012E-03,-9.500000035E-03, 3.050345374E+00,-8.408643850E-03, 8.837836537E-04
        30, 4.100000004E-03,-9.600000011E-03, 3.049986590E+00,-6.975640747E-03, 5.668074502E-04
        31, 4.200000001E-03,-9.700000004E-03, 3.049636363E+00,-5.432751225E-03, 3.214115537E-04
        32, 4.300000000E-03,-9.800000001E-03, 3.049351943E+00,-3.768659398E-03, 1.498960534E-04
        33, 4.400000000E-03,-1.000000000E-02, 3.049341104E+00, 0.000000000E+00, 0.000000000E+00
        34, 4.399999998E-03,-9.900000001E-03, 3.049512532E+00,-1.965705015E-03, 4.638237853E-05
        35, 3.900000068E-03,-9.300000249E-03, 3.049608995E+00,-1.137302872E-02, 1.648609813E-03
        36, 3.800000088E-03,-9.300000357E-03, 3.050782957E+00,-1.096727678E-02, 1.728342966E-03
        37, 4.000000030E-03,-9.400000093E-03, 3.049828802E+00,-1.008641428E-02, 1.202854113E-03
        38, 4.100000008E-03,-9.500000022E-03, 3.049914199E+00,-8.699215641E-03, 8.276346647E-04
        39, 4.200000002E-03,-9.600000005E-03, 3.049917619E+00,-7.208415851E-03, 5.249475786E-04
        40, 4.300000000E-03,-9.700000002E-03, 3.049933706E+00,-5.607601774E-03, 2.935854777E-04
        41, 4.399999997E-03,-9.800000002E-03, 3.050023503E+00,-3.885247516E-03, 1.346977142E-04
        42, 4.500000000E-03,-1.000000000E-02, 3.050409220E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.499999988E-03,-9.900000007E-03, 3.050546123E+00,-2.023665364E-03, 4.080260802E-05
        44, 3.900000148E-03,-9.200000503E-03, 3.047801388E+00,-1.299533517E-02, 2.056226653E-03
        45, 3.800000216E-03,-9.200000870E-03, 3.049196929E+00,-1.255898355E-02, 2.162738287E-03
        46, 4.000000058E-03,-9.300000169E-03, 3.048625551E+00,-1.175207811E-02, 1.553174531E-03
        47, 4.100000018E-03,-9.400000046E-03, 3.049240328E+00,-1.040866864E-02, 1.121394544E-03
        48, 4.200000006E-03,-9.500000013E-03, 3.049709480E+00,-8.965247428E-03, 7.623121555E-04
        49, 4.300000000E-03,-9.600000003E-03, 3.050089772E+00,-7.419095206E-03, 4.765840960E-04
        50, 4.399999996E-03,-9.700000003E-03, 3.050481851E+00,-5.763709384E-03, 2.618726325E-04
        51, 4.499999982E-03,-9.800000008E-03, 3.050955084E+00,-3.987612102E-03, 1.175301196E-04
        52, 4.600000000E-03,-1.000000000E-02, 3.051741897E+00, 0.000000000E+00, 0.000000000E+00
        53, 4.599999944E-03,-9.900000037E-03, 3.051842153E+00,-2.073522638E-03, 3.456050722E-05
        54, 3.900000354E-03,-9.100001052E-03, 3.045068560E+00,-1.459993624E-02, 2.491385551E-03
        55, 3.800000527E-03,-9.100002068E-03, 3.046727511E+00,-1.413595436E-02, 2.627867999E-03
        56, 4.000000126E-03,-9.200000326E-03, 3.046598750E+00,-1.340148474E-02, 1.930723212E-03
        57, 4.100000043E-03,-9.300000094E-03, 3.047853309E+00,-1.210114098E-02, 1.442247498E-03
        58, 4.200000012E-03,-9.400000021E-03, 3.048878670E+00,-1.070180418E-02, 1.027808999E-03
        59, 4.300000001E-03,-9.500000006E-03, 3.049743593E+00,-9.203937322E-03, 6.880239979E-04
        60, 4.399999983E-03,-9.600000004E-03, 3.050508644E+00,-7.605175061E-03, 4.220124956E-04
        61, 4.499999959E-03,-9.700000010E-03, 3.051281976E+00,-5.898989546E-03, 2.263725017E-04
        62, 4.599999900E-03,-9.800000044E-03, 3.052142293E+00,-4.074247336E-03, 9.846337218E-05
        63, 4.700000000E-03,-1.000000000E-02, 3.053328593E+00, 0.000000000E+00, 0.000000000E+00
        64, 4.699999831E-03,-9.900000126E-03, 3.053390528E+00,-2.114415481E-03, 2.768274495E-05
        65, 3.900000799E-03,-9.000002033E-03, 3.041264129E+00,-1.618179511E-02, 2.951881839E-03
        66, 3.800001038E-03,-9.000003546E-03, 3.043233846E+00,-1.569206183E-02, 3.121048295E-03
        67, 3.700000505E-03,-9.100003071E-03, 3.048556516E+00,-1.364217195E-02, 2.741807601E-03
        68, 3.700000201E-03,-9.200001496E-03, 3.050760387E+00,-1.209582044E-02, 2.250142319E-03
        69, 4.000000269E-03,-9.100000614E-03, 3.043607216E+00,-1.503082095E-02, 2.332585775E-03
        70, 4.100000088E-03,-9.200000167E-03, 3.045611948E+00,-1.377420433E-02, 1.786506290E-03
        71, 4.200000029E-03,-9.300000051E-03, 3.047311396E+00,-1.241708561E-02, 1.316137734E-03
        72, 4.300000005E-03,-9.400000009E-03, 3.048758284E+00,-1.096291257E-02, 9.224337657E-04
        73, 4.399999998E-03,-9.500000006E-03, 3.050024008E+00,-9.412684918E-03, 6.049246292E-04
        74, 4.499999943E-03,-9.600000006E-03, 3.051176842E+00,-7.764273892E-03, 3.614607534E-04
        75, 4.599999761E-03,-9.700000079E-03, 3.052331493E+00,-6.011454395E-03, 1.872710189E-04
        76, 4.699999533E-03,-9.800000256E-03, 3.053576189E+00,-4.143675040E-03, 7.760696148E-05
        77, 4.800000000E-03,-1.000000000E-02, 3.055153667E+00, 0.000000000E+00, 0.000000000E+00
        78, 4.799999557E-03,-9.900000333E-03, 3.055176097E+00,-2.145539600E-03, 2.020959960E-05
        79, 3.900001600E-03,-8.900003602E-03, 3.036236454E+00,-1.773548816E-02, 3.436525686E-03
        80, 3.800002131E-03,-8.900006311E-03, 3.038570153E+00,-1.722109507E-02, 3.640397272E-03
        81, 3.700001169E-03,-9.000005896E-03, 3.045377707E+00,-1.517011170E-02, 3.264287690E-03
        82, 4.000000565E-03,-9.000001121E-03, 3.039499029E+00,-1.663615133E-02, 2.757266298E-03
        83, 4.100000166E-03,-9.100000268E-03, 3.042369080E+00,-1.542548498E-02, 2.151983485E-03
        84, 4.200000054E-03,-9.200000082E-03, 3.044862258E+00,-1.411045936E-02, 1.624082510E-03
        85, 4.300000017E-03,-9.300000026E-03, 3.047016230E+00,-1.269703183E-02, 1.175313524E-03
        86, 4.400000000E-03,-9.400000009E-03, 3.048888733E+00,-1.118933086E-02, 8.056674628E-04
        87, 4.499999971E-03,-9.500000006E-03, 3.050554945E+00,-9.588935504E-03, 5.134841247E-04
